#{"t_start": 1756737028.3027878, "env_id": "None"}
r,l,t
50.598209,3,68.611733
56.579354,5,68.688947
57.197603,6,68.766519
53.418925,8,68.845663
51.811594,3,68.913442
58.695652,8,69.006905
51.738925,5,69.087087
77.467712,24,69.195632
66.354083,20,69.285335
65.46498,16,69.373812
64.400803,12,69.476962
75.891774,17,69.585377
54.813281,5,69.6691
51.483061,4,69.755139
50.427574,6,69.828241
55.833311,6,69.911876
50.0,2,69.990979
55.724805,10,70.082771
56.700199,8,70.16305
50.0,2,70.241017
49.5,1,70.314549
52.497751,3,70.410543
49.0,2,70.493848
61.591941,13,70.610762
50.0,2,70.689251
49.0,2,70.783646
60.156552,19,70.895161
54.004428,5,70.980576
59.021667,9,71.083959
54.184143,3,71.170299
76.717514,19,71.274667
51.968404,4,71.360948
65.631395,17,71.456781
52.150741,5,71.542414
54.594855,6,71.636856
56.351946,7,71.729139
64.194909,14,71.82244
58.131258,7,71.901561
58.104128,10,72.009387
56.163637,6,72.097444
63.574693,10,72.205083
61.257073,14,72.29662
49.0,2,72.376954
79.073933,17,72.463549
55.520118,12,72.553848
71.93535,15,72.652982
54.956128,12,72.750837
51.483061,4,72.832793
50.0,1,72.9235
69.279906,18,73.031657
58.592548,9,73.144607
60.051932,6,73.235996
53.677013,4,73.31833
51.129417,5,73.402545
56.264226,7,73.490036
58.863853,7,73.575044
54.673891,7,73.654372
55.372901,7,73.859365
49.732617,4,73.942129
51.662296,6,74.034422
49.5,1,74.107467
56.807246,8,74.200191
58.657005,6,74.301136
50.551625,2,74.387402
50.763475,3,74.471204
66.911239,14,74.595494
55.833719,6,74.690739
60.482808,8,74.77996
58.566425,7,74.862319
53.432844,3,74.947481
52.778963,7,75.03278
84.566086,21,75.127053
54.234504,4,75.219854
51.941944,5,75.311192
64.233082,15,75.397607
54.062704,4,75.474413
52.2487,3,75.557321
50.534717,3,75.63745
57.202854,11,75.747182
51.307504,2,75.845543
51.924923,2,75.945083
56.6704,5,76.043967
54.906982,6,76.127668
51.421788,4,76.227414
56.032681,6,76.337164
61.509573,11,76.4519
53.358101,7,76.557229
51.811594,3,76.674353
49.0,2,76.780298
53.850362,5,76.887346
50.0,1,76.991452
50.855821,4,77.087975
56.235656,8,77.198632
56.398382,6,77.299789
50.0,1,77.384107
52.727287,9,77.470911
58.824477,3,77.562943
50.181653,3,77.642081
49.5,1,77.716805
56.448585,5,77.805775
57.396454,11,77.913468
58.768116,6,78.015954
50.601872,3,78.095536
59.161176,13,78.191934
59.279884,16,78.279569
57.363372,7,78.376661
50.0,1,78.452864
50.0,1,78.52797
49.0,2,78.599129
57.568777,8,78.674779
51.591291,8,78.761987
51.421756,3,78.848608
61.220061,9,78.943988
51.856055,5,79.031643
50.353311,3,79.106984
58.217284,10,79.200129
55.078765,12,79.292321
60.762427,16,79.395888
60.226943,7,79.491262
51.010297,2,79.577369
55.239891,7,79.668689
56.98076,6,79.765183
65.00521,12,79.87212
51.811594,2,79.961682
67.303369,14,80.052745
50.927574,5,80.142424
51.151676,2,80.228225
52.167893,3,80.304936
56.81771,5,80.389449
50.708322,6,80.458329
50.345015,3,80.542622
52.064712,3,80.63318
51.104652,4,80.705407
60.008233,22,80.801052
60.456949,12,80.906508
54.024118,8,81.010889
52.285867,3,81.088748
49.5,1,81.174994
58.180719,17,81.282236
50.124089,3,81.366932
49.5,1,81.463338
49.5,1,81.536856
55.271186,4,81.641185
53.009237,7,81.72218
55.729139,7,81.799219
52.76396,5,81.889126
63.355922,10,81.964796
52.270776,3,82.060091
49.0,2,82.139375
50.0,2,82.208041
65.596411,14,82.304932
51.901293,2,82.383727
49.0,2,82.459662
51.055039,5,82.530953
54.882213,9,82.633914
50.249427,3,82.715111
51.723827,6,82.786921
55.289855,5,82.864932
50.311512,3,82.961097
50.63227,3,83.031925
50.722133,3,83.119931
57.251915,9,83.217964
53.373188,7,83.313903
64.063092,9,83.402411
53.185224,4,83.486342
50.078342,2,83.58167
62.126497,13,83.68685
59.334477,11,83.776551
50.449247,3,83.851124
58.194364,9,83.94576
61.557971,8,84.032026
52.641361,5,84.119733
56.625371,5,84.208975
57.6838,8,84.296526
52.135245,3,84.396802
57.382236,11,84.491469
62.832026,11,84.587431
58.002776,12,84.681627
54.278753,5,84.813161
53.479663,5,84.913264
52.582142,4,85.008308
53.447082,6,85.10365
57.110635,6,85.206859
51.822063,2,85.299671
49.5,1,85.395779
54.290424,5,85.493479
50.722133,3,85.578126
68.86758,16,85.682794
54.001392,11,85.777722
49.0,2,85.851857
56.089335,6,85.95144
51.924923,3,86.03525
52.436219,4,86.11401
65.953804,11,86.210406
51.671498,3,86.302001
57.005667,6,86.392444
51.811669,4,86.485834
63.515762,7,86.587872
50.675713,5,86.685277
52.408664,4,86.772427
52.88379,6,86.858106
66.72121,17,86.963001
51.781659,8,87.05577
57.764853,7,87.162299
49.0,2,87.249575
82.472159,22,87.357117
76.436308,18,87.464076
52.637183,4,87.557427
63.810979,7,87.66746
53.596386,4,87.77285
57.503679,7,87.874706
50.890626,5,87.969521
53.569876,5,88.058295
53.278963,6,88.171337
76.059351,17,88.26334
50.0,2,88.347128
52.794921,8,88.426324
52.378461,3,88.511103
50.337339,3,88.606452
49.0,2,88.674915
52.645083,4,88.772951
49.5,1,88.954496
53.636694,6,89.052358
61.133342,8,89.154341
51.459105,4,89.241968
54.913999,5,89.328382
49.812494,4,89.420483
73.060107,19,89.536886
51.175713,4,89.621628
50.0,3,89.711216
57.078546,5,89.816879
53.752054,5,89.920558
50.0,2,90.008495
54.083311,7,90.097161
50.824135,5,90.204988
52.332428,5,90.283497
52.144763,4,90.364696
51.236737,2,90.452854
57.174605,7,90.565873
65.323891,12,90.676238
52.662811,3,90.775503
50.0,2,90.853984
56.770573,8,90.950582
50.432577,3,91.045111
50.528806,3,91.139255
55.703182,5,91.234306
60.57971,9,91.31954
51.900731,4,91.413488
54.204169,9,91.508794
57.439069,8,91.629468
56.402536,12,91.734441
62.345193,11,91.844732
50.792653,3,91.928918
50.353311,3,92.008887
74.202325,11,92.109179
58.933317,11,92.218445
63.811807,11,92.315262
52.08231,3,92.402558
49.5,1,92.489405
54.99361,6,92.588347
58.131258,6,92.685125
61.924844,7,92.788366
52.360032,5,92.872204
52.512059,3,92.964088
51.999017,3,93.039389
54.711801,5,93.12004
54.230309,7,93.2153
48.812494,6,93.320378
50.895828,2,93.409256
52.163373,3,93.4898
60.387609,8,93.586738
51.005477,2,93.678696
50.547131,3,93.773082
51.02695,7,93.857867
68.123946,13,93.961026
51.9826,4,94.049633
48.5,3,94.145372
51.999017,3,94.260898
53.001291,9,94.347148
60.111159,11,94.439514
56.960846,9,94.530196
53.187483,5,94.622868
57.270573,7,94.716429
49.885033,4,94.809967
50.681653,2,94.894077
51.582448,3,94.984249
60.954752,13,95.08363
59.276907,8,95.178777
58.811558,7,95.278309
51.836977,4,95.382563
52.4861,4,95.465746
53.550725,4,95.559639
60.631823,12,95.663946
52.26514,4,95.767261
57.09403,8,95.848851
50.640241,3,95.93713
51.140241,2,96.021719
55.188525,6,96.102403
50.22637,3,96.193829
50.222133,4,96.273875
53.418925,8,96.347096
51.893669,4,96.441252
59.9583,7,96.536806
52.521343,9,96.621501
52.645707,6,96.724342
51.361197,6,96.806366
53.903031,5,96.885389
52.195805,10,96.985153
50.0,3,97.064708
53.141394,6,97.181231
50.461263,3,97.272578
58.973175,12,97.350644
59.212365,9,97.448053
53.560525,11,97.548339
50.690429,2,97.626753
56.787347,7,97.716932
51.33913,2,97.805643
57.43745,13,97.899084
51.728648,5,97.984289
60.374409,11,98.07689
59.483266,16,98.174917
54.572076,8,98.261535
64.227573,9,98.351466
52.286507,5,98.446658
52.86697,5,98.542567
50.0,2,98.626778
53.881806,4,98.725853
49.5,1,98.80177
54.179419,6,98.883243
72.389737,14,98.988588
52.965348,7,99.073776
52.761257,4,99.152933
48.5,3,99.240874
51.960586,7,99.317322
52.129929,3,99.410884
57.45331,7,99.506099
57.691222,8,99.595384
59.375667,8,99.693002
52.58444,4,99.802133
56.363384,6,99.915555
63.141304,11,100.010772
50.0,1,100.090096
51.73913,2,100.167986
48.5,3,100.272326
54.606466,4,100.365057
56.940536,12,100.452134
60.039277,9,100.537481
57.99152,10,100.631198
56.357112,11,100.738524
56.409033,7,100.83225
50.0,1,100.913229
49.5,1,101.002808
53.622465,5,101.094792
54.725516,6,101.180921
62.089325,10,101.26869
50.293008,3,101.362095
58.99152,8,101.442446
54.984165,7,101.533195
49.5,1,101.605927
51.028806,2,101.680972
52.319776,3,101.756943
49.0,2,101.830588
54.849268,6,101.920136
50.0,2,101.998822
52.793765,4,102.092498
53.912632,7,102.181838
54.79134,8,102.256938
55.289855,4,102.342579
51.665393,4,102.422287
52.011858,3,102.536271
50.679284,2,102.62318
49.0,2,102.698479
51.132682,8,102.80382
52.303233,5,102.88183
51.272024,5,102.993907
50.0,3,103.092505
51.271471,3,103.179534
51.671595,5,103.271776
61.511872,8,103.372422
52.078312,3,103.454208
50.463032,3,103.532169
52.14836,7,103.621348
53.940633,5,103.706971
64.217537,13,103.795714
49.0,2,103.879868
53.296768,4,103.969225
51.790967,4,104.06082
74.715347,17,104.177856
50.0,1,104.273255
53.172418,5,104.36961
51.770745,3,104.471966
