#{"t_start": 1756937286.6822786, "env_id": "None"}
r,l,t
-27.06595,6,1580.617873
-25.99675,8,1581.667283
-25.411053,7,1582.582362
-26.20762,12,1584.06475
-25.99675,8,1585.089455
-25.411053,7,1586.018152
-33.471923,11,1587.376131
-33.502627,10,1588.663946
-25.411053,7,1589.635435
-32.061053,12,1591.164348
-33.450184,11,1592.560947
-27.900184,8,1593.62625
-25.411053,7,1594.612427
-26.005995,7,1595.589592
-27.348559,6,1596.458385
-33.450184,11,1597.836888
-30.411053,9,1599.03241
-28.461053,9,1600.20645
-23.50762,7,1601.212877
-24.95606,5,1601.972969
-24.848559,5,1602.73652
-32.900184,10,1603.974851
-23.49675,7,1604.931616
-34.011053,12,1606.479003
-33.461053,11,1607.905743
-32.911053,10,1609.162636
-42.911053,14,1610.79311
-29.021923,10,1612.107262
-39.021923,14,1613.770268
48.551625,2,1614.17223
-40.269749,13,1615.669901
-34.011053,12,1617.099383
-35.400184,11,1618.434583
-26.00762,8,1619.529398
-27.921923,8,1620.627257
-30.961053,10,1621.88284
-27.46693,6,1622.736703
-25.400184,7,1623.709786
-35.411053,11,1625.054944
-26.018489,8,1626.102474
-25.961053,8,1627.174292
-44.011053,16,1629.035942
-30.99675,10,1630.217104
-23.50762,7,1631.143127
-24.83769,5,1631.880759
-25.971923,8,1632.84944
-34.011053,12,1634.338535
40.61798,7,1635.275243
-27.33769,6,1636.133908
-26.00762,8,1637.216244
-23.49675,7,1638.172762
-35.950184,12,1639.599738
-28.450184,9,1640.773682
-27.061053,10,1641.979047
-23.59675,9,1643.109619
42.031511,7,1643.956435
-30.950184,10,1645.123892
-28.471923,9,1646.303433
-38.461053,13,1647.796534
-30.140676,8,1648.79661
-29.011053,10,1650.035301
-35.129806,10,1651.231089
-32.911053,10,1652.448622
-25.961053,8,1653.498317
-32.63769,9,1654.662109
-29.498559,9,1655.862535
-26.65606,7,1656.852779
-25.411053,7,1657.806761
-25.961053,8,1658.833612
-26.521923,9,1659.988354
-32.911053,10,1661.240473
-30.945125,8,1662.27758
-25.411053,7,1663.233688
-38.461053,13,1664.779572
-28.518489,9,1665.922008
-35.421923,11,1667.274097
-27.445191,6,1668.096089
-28.450184,9,1669.232395
-32.45606,8,1670.247984
-32.911053,10,1671.543502
-25.444426,7,1672.519403
-29.16693,8,1673.653748
-25.63769,6,1674.549739
-33.461053,11,1675.942168
-28.50762,9,1677.077078
-40.411053,13,1678.572073
-30.400184,9,1679.666327
-30.071923,11,1681.031385
-30.411053,9,1682.194342
-32.900184,10,1683.487301
-28.618489,11,1684.88338
-27.900184,8,1685.960999
-27.921923,8,1686.999373
-28.461053,9,1688.15745
-33.50762,11,1689.47549
-26.511053,9,1690.622218
-25.961053,8,1691.714957
-27.911053,8,1692.705891
-32.51693,10,1693.937068
-30.411053,9,1694.992781
-23.50762,7,1695.919907
-24.848559,5,1696.726049
-23.50762,7,1697.662767
-27.900184,8,1698.720345
-35.411053,11,1700.056034
-31.511053,11,1701.438368
-42.911053,14,1703.069265
-28.65762,12,1704.553347
-45.711053,15,1706.26449
-28.948559,8,1707.399185
-25.950184,8,1708.491343
-28.55762,10,1709.779703
-27.348559,6,1710.657995
-37.061053,14,1712.366566
-31.250184,10,1713.569464
-28.450184,9,1714.74179
-23.49675,7,1715.709121
-27.900184,8,1716.727361
-32.911053,10,1717.934251
-26.168489,11,1719.328727
-23.480123,6,1720.202064
-27.495191,8,1721.286918
-32.348559,8,1722.306712
-32.922687,10,1723.537181
-30.411053,9,1724.722416
-31.118489,12,1726.258409
-40.411053,13,1727.798359
-28.452627,7,1728.748137
-23.60762,9,1729.960422
-26.05762,9,1731.17777
-30.400184,9,1732.371083
-23.445125,5,1733.140183
-33.518489,11,1734.594415
-30.421923,9,1735.801403
-26.05762,9,1737.045385
-25.421923,7,1738.035428
-31.511053,11,1739.388873
-35.971923,12,1740.839908
-31.09675,12,1742.362285
-23.50762,7,1743.350343
-26.018489,8,1744.474733
-24.95606,5,1745.249272
-28.55762,10,1746.513392
-25.941757,6,1747.405971
-25.961053,8,1748.506798
-30.961053,10,1749.762008
-27.900184,8,1750.803925
-42.911053,14,1752.397498
-27.911053,8,1753.462497
-27.45606,6,1754.345391
-33.450184,11,1755.734828
-25.411053,7,1756.760103
-32.050184,12,1758.275494
-25.961053,8,1759.374204
-23.55762,8,1760.447694
-24.95606,5,1761.227869
-25.421923,7,1762.196033
-23.50762,7,1763.19871
-33.445125,9,1764.427294
-32.900184,10,1765.693441
-30.950184,10,1766.990993
-23.568489,8,1768.097759
-26.00762,8,1769.191041
-32.921923,10,1770.495476
-28.663496,11,1771.919576
-27.911053,8,1772.991152
-26.018489,8,1774.045915
-29.011053,10,1775.345736
-27.921923,8,1776.412092
-32.683557,9,1777.527762
-30.400184,9,1778.621991
-31.04675,11,1780.01278
45.508693,4,1780.671817
-33.461053,11,1782.066953
-30.411053,9,1783.229784
-25.99675,8,1784.296762
-33.49675,11,1785.627565
-26.448559,7,1786.672833
-32.921923,10,1787.93673
-28.700184,13,1789.55609
-25.400184,7,1790.50658
-27.921923,8,1791.587869
-28.679806,8,1792.66891
-33.461053,11,1794.057966
-27.921923,8,1795.147089
-30.99675,10,1796.453726
-28.50762,9,1797.592836
-25.20606,6,1798.430061
-23.568489,8,1799.492346
-28.450184,9,1800.618922
-28.461053,9,1801.756033
-29.000184,10,1803.029602
-27.911053,8,1804.103209
-28.450184,9,1805.307427
-23.452627,5,1806.080374
-33.471923,11,1807.499405
-26.00762,8,1808.543758
-33.60762,13,1810.065561
-27.900184,8,1811.100021
-28.461053,9,1812.281338
-25.950184,8,1813.417783
-24.848559,5,1814.224465
-28.50762,9,1815.393122
-25.411053,7,1816.413819
-24.95606,5,1817.188833
-24.848559,5,1817.941951
-33.222687,10,1819.216981
-25.941757,6,1820.069382
-27.900184,8,1821.117408
-23.445125,5,1821.865766
-25.961053,8,1822.904868
-33.461053,11,1824.282225
-23.50762,7,1825.215678
-23.50762,7,1826.18416
-40.698559,13,1827.801436
-34.011053,12,1829.295208
-28.49675,9,1830.472872
-40.411053,13,1832.015852
-35.411053,11,1833.362362
-26.00762,8,1834.406862
-30.128445,9,1835.588789
-33.463496,9,1836.722496
-28.461053,9,1837.886782
-32.33769,8,1838.955244
-27.348559,6,1839.76837
-27.900184,8,1840.851665
-25.916316,9,1842.026636
-27.921923,8,1843.104198
-27.911053,8,1844.147166
-24.945191,5,1844.895695
-23.518489,7,1845.8449
-26.002627,7,1846.88924
47.522625,3,1847.420868
-23.463496,5,1848.163553
-33.461053,11,1849.465726
45.60334,5,1850.167995
-23.54675,8,1851.201113
-23.568489,8,1852.27397
-31.05762,11,1853.604125
-32.921923,10,1854.824394
-30.961053,10,1856.021455
-25.269749,7,1856.950796
-25.411053,7,1857.875112
-28.50762,9,1858.980303
-23.455995,5,1859.676206
-25.411053,7,1860.597927
48.090865,2,1861.015606
-23.518489,7,1861.927193
-32.900184,10,1863.126128
-30.961053,10,1864.303993
-29.011053,10,1865.538273
-27.648559,7,1866.451904
-25.433557,7,1868.318294
-26.10762,10,1869.564759
-31.00762,10,1870.798472
-32.911053,10,1872.024171
-28.50762,9,1873.195425
-27.061053,10,1874.477055
-24.96693,5,1875.239261
-35.961053,12,1876.780643
-26.05762,9,1877.944013
-23.55762,8,1878.977001
-25.99675,8,1880.00059
-28.480123,8,1881.019171
-24.859429,5,1881.751972
-23.445125,5,1882.486907
-27.33769,6,1883.342777
-30.411053,9,1884.470487
-25.411053,7,1885.409484
-27.900184,8,1886.450795
-30.961053,10,1887.652879
-23.452627,5,1888.390388
-25.411053,7,1889.292671
-34.498559,11,1890.616035
-42.611053,17,1892.523221
-33.49675,11,1893.856444
-25.99675,8,1894.908796
-29.000184,10,1896.170587
-28.50762,9,1897.244118
-28.31693,7,1898.16466
-28.49675,9,1899.277126
-28.50762,9,1900.354906
-26.00762,8,1901.351391
-27.911053,8,1902.373499
-41.118489,16,1904.152918
-35.961053,12,1905.587782
-23.568489,8,1906.692021
-23.50762,7,1907.597506
-29.011053,10,1908.829801
-27.694426,7,1909.754983
-39.021923,14,1911.377659
-27.911053,8,1912.438439
-30.775011,11,1913.77346
-25.400184,7,1914.679332
-34.000184,12,1916.093209
-26.052627,8,1917.111967
-27.45606,6,1917.915179
-25.941757,6,1918.691806
-26.05762,9,1919.748093
-28.65762,12,1921.133916
-35.429806,11,1922.417404
-41.10762,16,1924.217901
-23.65762,10,1925.442595
-25.81693,6,1926.314178
-31.04675,11,1927.672599
-28.461053,9,1928.885477
-33.55762,12,1930.348406
-40.411053,13,1931.89694
-26.00762,8,1932.929818
-30.411053,9,1934.06902
-24.848559,5,1934.829169
-35.961053,12,1936.298552
-23.502627,6,1937.209189
-28.461053,9,1938.38724
-29.350184,9,1939.580071
-30.99675,10,1940.834652
-25.80606,6,1941.711308
-25.411053,7,1942.659066
-33.31693,9,1943.847946
-27.911053,8,1944.902293
-41.00762,14,1946.517735
-26.00762,8,1947.569206
-25.961053,8,1948.627017
-28.49675,9,1949.778054
-27.63769,7,1950.730337
-24.95606,5,1951.500262
-30.411053,9,1952.657622
-28.49675,9,1953.805557
-25.961053,8,1954.859539
-40.100184,16,1956.698123
39.665003,7,1957.63939
-27.911053,8,1958.638472
-35.411053,11,1959.853382
-37.911053,12,1961.196089
-30.400184,9,1962.3269
-28.50762,9,1963.418383
-35.411053,11,1964.694754
-30.411053,9,1965.789431
-33.461053,11,1967.222483
-30.961053,10,1968.457541
-27.911053,8,1969.488884
-37.911053,12,1970.89111
-26.511053,9,1972.018605
-28.55762,10,1973.208991
-33.461053,11,1974.529796
-31.511053,11,1975.870413
-35.95762,11,1977.1913
-25.961053,8,1978.273278
-28.50762,9,1979.426197
-38.49675,13,1980.926854
-32.659429,9,1982.050374
-31.05762,11,1983.423074
-30.400184,9,1984.534069
-29.000184,10,1985.804775
-28.50762,9,1986.979621
-23.55762,8,1987.999802
-31.05762,11,1989.247931
