#{"t_start": 1757239770.931797, "env_id": "None"}
r,l,t
41.056919,7,28914.591172
45.67009,5,28915.61164
40.79549,7,28916.951969
48.50401,3,28917.69521
42.488673,6,28918.860335
26.359998,14,28921.109536
45.685839,4,28921.970379
45.048777,6,28923.128223
30.890817,10,28924.768795
-51.845309,20,28928.265741
35.792723,9,28929.839599
48.132313,3,28930.60107
43.838236,7,28931.91093
45.86157,4,28932.77722
29.566929,14,28934.945404
48.507513,2,28935.507867
34.576099,12,28937.435737
30.828559,11,28939.258586
38.48653,8,28940.783017
28.553479,13,28942.991777
35.778119,8,28944.398098
24.198049,16,28946.866681
30.724669,11,28948.665057
33.200879,10,28950.347152
33.35257,9,28951.849694
28.239999,12,28953.783075
43.267546,5,28954.761642
48.44337,5,28955.815647
40.85245,6,28956.937151
45.60673,5,28957.90983
11.803339,21,28961.0732
45.698793,4,28961.896212
24.222718,16,28964.36126
28.512759,12,28966.397964
37.703353,8,28967.858611
38.213839,8,28969.259025
-71.845309,28,28973.605445
22.096049,16,28976.140994
34.257929,12,28978.018969
37.912043,7,28979.265451
40.74181,6,28980.373635
31.998838,13,28982.40388
49.84872,1,28982.867289
45.574039,5,28983.887947
-49.356179,19,28986.742588
38.389879,8,28988.12747
40.91033,7,28989.35654
31.058239,11,28991.100916
41.002639,6,28992.169629
4.319118,25,28995.78994
39.142849,10,28997.452052
33.40985,10,28999.095508
34.349918,12,29001.106224
43.093959,6,29002.215438
43.095879,6,29003.366634
49.96092,1,29003.836809
27.881993,11,29005.629206
11.689969,23,29009.106394
38.583276,10,29010.802649
49.62076,2,29011.401089
37.502713,8,29012.880423
49.89432,1,29013.370321
33.763758,11,29015.228949
34.144459,12,29017.163205
