time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km
1756672328,29,-1,0.0,0.0,0,0,0.07719999999999999,1.488
1756672334,33,-1,0.0,0.0,0,0,0.0633,9.908
1756672340,44,-1,0.0,0.0,0,0,0.049800000000000004,10.389
1756672346,69,-1,0.0,0.0,0,0,0.067,10.461
1756672347,92,-1,0.0,0.0,0,0,0.0361,1.703
1756672350,93,-1,0.0,0.0,0,0,0.0378,7.007
1756672354,106,-1,0.0,0.0,0,0,0.0383,5.956
1756672356,119,-1,0.0,0.0,0,0,0.0782,4.227
1756672357,128,-1,0.0,0.0,0,0,0.1076,1.92
1756672359,129,-1,0.0,0.0,0,0,0.0361,5.256
1756672362,149,-1,0.0,0.0,0,0,0.114,6.773
1756672365,171,-1,0.0,0.0,0,0,0.1979,6.148
1756672370,185,-1,0.0,0.0,0,0,0.04190000000000001,10.099
1756672373,236,-1,0.0,0.0,0,0,0.0867,7.517
1756672378,253,-1,0.0,0.0,0,0,0.0537,9.518
1756672382,287,-1,0.0,0.0,0,0,0.0786,6.179
1756672388,300,-1,0.0,0.0,0,0,0.1351,17.043
1756672392,322,-1,0.0,0.0,0,0,0.10439999999999999,3.825
1756672395,327,-1,0.0,0.0,0,0,0.1365,7.339
1756672397,345,-1,0.0,0.0,0,0,0.10800000000000001,2.019
1756672400,351,-1,0.0,0.0,0,0,0.06,5.22
1756672402,357,-1,0.0,0.0,0,0,0.102,2.655
1756672403,369,-1,0.0,0.0,0,0,0.102,4.331
1756672408,389,-1,0.0,0.0,0,0,0.11939999999999999,8.138
1756672410,400,-1,0.0,0.0,0,0,0.0587,6.359
1756672413,456,-1,0.0,0.0,0,0,0.1072,6.69
1756672414,493,-1,0.0,0.0,0,0,0.075,2.686
1756672418,501,-1,0.0,0.0,0,0,0.055,8.556
1756672418,521,-1,0.0,0.0,0,0,0.0601,3.864
1756672425,528,-1,0.0,0.0,0,0,0.0861,13.684
1756672430,560,-1,0.0,0.0,0,0,0.09369999999999999,7.763
1756672438,587,-1,0.0,0.0,0,0,0.0788,13.79
1756672444,620,-1,0.0,0.0,0,0,0.0352,11.64
1756672446,667,-1,0.0,0.0,0,0,0.0414,4.367
1756672449,679,-1,0.0,0.0,0,0,0.1807,6.721
1756672451,692,-1,0.0,0.0,0,0,0.0766,3.57
1756672459,701,-1,0.0,0.0,0,0,0.048499999999999995,13.088
1756672462,742,-1,0.0,0.0,0,0,0.08,3.733
1756672463,746,-1,0.0,0.0,0,0,0.1024,3.393
1756672471,778,-1,0.0,0.0,0,0,0.0545,12.571
1756672478,807,-1,0.0,0.0,0,0,0.0785,18.05
1756672482,856,-1,0.0,0.0,0,0,0.054900000000000004,6.312
1756672485,882,-1,0.0,0.0,0,0,0.20329999999999998,8.617
1756672488,904,-1,0.0,0.0,0,0,0.0363,6.409
1756672493,912,-1,0.0,0.0,0,0,0.0508,8.7
1756672497,934,-1,0.0,0.0,0,0,0.1311,6.018
1756672500,939,-1,0.0,0.0,0,0,0.0601,6.109
1756672505,946,-1,0.0,0.0,0,0,0.08869999999999999,7.75
1756672511,957,-1,0.0,0.0,0,0,0.1591,13.964
1756672513,1027,-1,0.0,0.0,0,0,0.0637,1.899
1756672514,1032,-1,0.0,0.0,0,0,0.0461,2.038
1756672517,1037,-1,0.0,0.0,0,0,0.0998,7.038
1756672522,1056,-1,0.0,0.0,0,0,0.0323,9.306
1756672525,1095,-1,0.0,0.0,0,0,0.0814,4.854
1756672526,1109,-1,0.0,0.0,0,0,0.0694,2.819
1756672531,1122,-1,0.0,0.0,0,0,0.1534,11.259
1756672532,1151,-1,0.0,0.0,0,0,0.075,1.445
1756672538,1153,-1,0.0,0.0,0,0,0.1559,10.625
1756672540,1182,-1,0.0,0.0,0,0,0.0915,4.208
1756672542,1207,-1,0.0,0.0,0,0,0.09449999999999999,4.584
1756672546,1220,-1,0.0,0.0,0,0,0.0567,7.988
1756672549,1235,-1,0.0,0.0,0,0,0.0637,6.425
1756672553,1250,-1,0.0,0.0,0,0,0.0481,7.596
1756672559,1265,-1,0.0,0.0,0,0,0.0901,11.02
1756672561,1305,-1,0.0,0.0,0,0,0.0667,3.123
1756672562,1309,-1,0.0,0.0,0,0,0.0971,2.838
1756672565,1323,-1,0.0,0.0,0,0,0.0323,5.48
1756672573,1335,-1,0.0,0.0,0,0,0.0922,18.077
1756672575,1399,-1,0.0,0.0,0,0,0.10859999999999999,4.643
1756672582,1412,-1,0.0,0.0,0,0,0.0942,13.712
1756672587,1454,-1,0.0,0.0,0,0,0.1142,9.363
1756672598,1472,-1,0.0,0.0,0,0,0.0361,18.299
1756672604,1533,-1,0.0,0.0,0,0,0.1018,11.858
1756672610,1545,-1,0.0,0.0,0,0,0.06570000000000001,11.983
1756672614,1573,-1,0.0,0.0,0,0,0.0653,7.674
1756672620,1580,-1,0.0,0.0,0,0,0.0599,10.461
1756672624,1603,-1,0.0,0.0,0,0,0.050199999999999995,9.96
1756672629,1642,-1,0.0,0.0,0,0,0.07139999999999999,10.509
1756672631,1691,-1,0.0,0.0,0,0,0.0429,4.8
1756672633,1714,-1,0.0,0.0,0,0,0.08410000000000001,5.396
1756672635,1724,-1,0.0,0.0,0,0,0.038900000000000004,4.714
1756672639,1730,-1,0.0,0.0,0,0,0.0401,7.372
1756672642,1742,-1,0.0,0.0,0,0,0.0724,9.506
1756672643,1768,-1,0.0,0.0,0,0,0.0947,3.162
1756672646,1771,-1,0.0,0.0,0,0,0.1185,6.223
1756672647,1785,-1,0.0,0.0,0,0,0.10300000000000001,2.604
1756672650,1817,-1,0.0,0.0,0,0,0.0317,5.934
1756672651,1833,-1,0.0,0.0,0,0,0.0345,2.247
1756672657,1843,-1,0.0,0.0,0,0,0.1151,14.851
1756672661,1911,-1,0.0,0.0,0,0,0.10529999999999999,8.154
1756672665,1928,-1,0.0,0.0,0,0,0.0839,7.617
1756672669,1948,-1,0.0,0.0,0,0,0.060700000000000004,9.921
1756672675,1976,-1,0.0,0.0,0,0,0.044800000000000006,15.483
1756672678,2004,-1,0.0,0.0,0,0,0.12789999999999999,6.42
1756672682,2018,-1,0.0,0.0,0,0,0.0587,7.912
1756672686,2062,-1,0.0,0.0,0,0,0.0584,6.159
1756672689,2074,-1,0.0,0.0,0,0,0.08529999999999999,7.566
1756672690,2092,-1,0.0,0.0,0,0,0.0362,1.034
1756672691,2094,-1,0.0,0.0,0,0,0.0902,1.495
1756672696,2095,-1,0.0,0.0,0,0,0.061900000000000004,10.834
1756672697,2130,-1,0.0,0.0,0,0,0.039,2.71
1756672699,2132,-1,0.0,0.0,0,0,0.0378,5.935
1756672703,2152,-1,0.0,0.0,0,0,0.046900000000000004,10.392
1756672705,2165,-1,0.0,0.0,0,0,0.0415,5.47
1756672712,2178,-1,0.0,0.0,0,0,0.0304,12.974
1756672714,2211,-1,0.0,0.0,0,0,0.1124,7.479
1756672723,2230,-1,0.0,0.0,0,0,0.0353,18.029
1756672726,2275,-1,0.0,0.0,0,0,0.11630000000000001,6.092
1756672729,2281,-1,0.0,0.0,0,0,0.061200000000000004,5.44
1756672735,2289,-1,0.0,0.0,0,0,0.1775,11.863
1756672739,2306,-1,0.0,0.0,0,0,0.0421,7.484
1756672739,2314,-1,0.0,0.0,0,0,0.1048,1.196
1756672745,2325,-1,0.0,0.0,0,0,0.16390000000000002,11.434
1756672747,2348,-1,0.0,0.0,0,0,0.0525,3.411
1756672752,2355,-1,0.0,0.0,0,0,0.08439999999999999,11.222
1756672752,2380,-1,0.0,0.0,0,0,0.0455,9.045
1756672753,2410,-1,0.0,0.0,0,0,0.0632,1.098
1756672757,2412,-1,0.0,0.0,0,0,0.1167,8.917
1756672762,2424,-1,0.0,0.0,0,0,0.10039999999999999,8.339
1756672764,2443,-1,0.0,0.0,0,0,0.105,6.333
1756672767,2451,-1,0.0,0.0,0,0,0.245,5.789
1756672772,2459,-1,0.0,0.0,0,0,0.0311,8.007
1756672778,2483,-1,0.0,0.0,0,0,0.1168,12.898
1756672781,2510,-1,0.0,0.0,0,0,0.0375,6.197
1756672787,2530,-1,0.0,0.0,0,0,0.0885,10.576
1756672790,2552,-1,0.0,0.0,0,0,0.0779,5.173
1756672796,2574,-1,0.0,0.0,0,0,0.09179999999999999,12.195
1756672802,2588,-1,0.0,0.0,0,0,0.0913,11.393
1756672804,2606,-1,0.0,0.0,0,0,0.0613,4.269
1756672808,2616,-1,0.0,0.0,0,0,0.1152,5.802
1756672811,2622,-1,0.0,0.0,0,0,0.1025,4.679
1756672812,2644,-1,0.0,0.0,0,0,0.0659,5.629
1756672814,2653,-1,0.0,0.0,0,0,0.2119,4.168
1756672818,2688,-1,0.0,0.0,0,0,0.0636,9.902
1756672823,2708,-1,0.0,0.0,0,0,0.045599999999999995,9.271
1756672826,2739,-1,0.0,0.0,0,0,0.1112,9.911
1756672831,2755,-1,0.0,0.0,0,0,0.0814,8.982
1756672834,2786,-1,0.0,0.0,0,0,0.11199999999999999,6.028
1756672839,2797,-1,0.0,0.0,0,0,0.052300000000000006,9.241
1756672842,2836,-1,0.0,0.0,0,0,0.16870000000000002,5.737
1756672847,2860,-1,0.0,0.0,0,0,0.0666,9.86
1756672856,2870,-1,0.0,0.0,0,0,0.0425,18.177
1756672867,2896,-1,0.0,0.0,0,0,0.1905,18.032
1756672874,2926,-1,0.0,0.0,0,0,0.0325,11.574
1756672877,2961,-1,0.0,0.0,0,0,0.1085,8.898
1756672879,2982,-1,0.0,0.0,0,0,0.1189,3.249
1756672883,2986,-1,0.0,0.0,0,0,0.10949999999999999,8.007
1756672883,3001,-1,0.0,0.0,0,0,0.0581,18.103
1756672886,3055,-1,0.0,0.0,0,0,0.0426,2.988
1756672896,3061,-1,0.0,0.0,0,0,0.1157,14.724
1756672897,3091,-1,0.0,0.0,0,0,0.2288,2.381
1756672898,3099,-1,0.0,0.0,0,0,0.0993,1.576
1756672904,3101,-1,0.0,0.0,0,0,0.1198,9.281
1756672909,3128,-1,0.0,0.0,0,0,0.059500000000000004,9.921
1756672913,3144,-1,0.0,0.0,0,0,0.0582,6.792
1756672914,3169,-1,0.0,0.0,0,0,0.11720000000000001,1.775
1756672920,3170,-1,0.0,0.0,0,0,0.038900000000000004,8.205
1756672921,3203,-1,0.0,0.0,0,0,0.0353,1.666
1756672923,3209,-1,0.0,0.0,0,0,0.0901,4.968
1756672928,3229,-1,0.0,0.0,0,0,0.049699999999999994,9.075
1756672931,3261,-1,0.0,0.0,0,0,0.1324,4.578
1756672938,3277,-1,0.0,0.0,0,0,0.036699999999999997,12.605
1756672939,3298,-1,0.0,0.0,0,0,0.0361,0.576
1756672941,3304,-1,0.0,0.0,0,0,0.037599999999999995,4.372
1756672948,3321,-1,0.0,0.0,0,0,0.102,10.105
1756672949,3347,-1,0.0,0.0,0,0,0.0574,2.702
1756672953,3352,-1,0.0,0.0,0,0,0.0315,7.064
1756672958,3377,-1,0.0,0.0,0,0,0.0313,8.256
1756672963,3383,-1,0.0,0.0,0,0,0.09300000000000001,9.499
1756672970,3400,-1,0.0,0.0,0,0,0.1076,12.351
1756672975,3417,-1,0.0,0.0,0,0,0.08109999999999999,6.418
1756672977,3438,-1,0.0,0.0,0,0,0.0861,4.161
1756672979,3448,-1,0.0,0.0,0,0,0.0786,3.243
1756672985,3451,-1,0.0,0.0,0,0,0.0526,7.31
1756672986,3472,-1,0.0,0.0,0,0,0.0719,1.776
1756672989,3473,-1,0.0,0.0,0,0,0.0594,6.286
1756672996,3480,-1,0.0,0.0,0,0,0.0757,10.497
1756673000,3502,-1,0.0,0.0,0,0,0.096,7.964
1756673006,3514,-1,0.0,0.0,0,0,0.09,8.549
1756673009,3532,-1,0.0,0.0,0,0,0.11599999999999999,5.836
1756673011,3544,-1,0.0,0.0,0,0,0.1017,3.778
1756673014,3550,-1,0.0,0.0,0,0,0.042800000000000005,6.401
1756673015,3569,-1,0.0,0.0,0,0,0.21170000000000003,3.385
1756673018,3581,-1,0.0,0.0,0,0,0.11960000000000001,5.962
1756673024,3594,-1,0.0,0.0,0,0,0.043,12.642
1756673033,3632,-1,0.0,0.0,0,0,0.08410000000000001,11.597
1756673034,3642,-1,0.0,0.0,0,0,0.102,2.131
1756673042,3648,-1,0.0,0.0,0,0,0.0859,16.543
1756673050,3687,-1,0.0,0.0,0,0,0.07919999999999999,14.7
1756673053,3725,-1,0.0,0.0,0,0,0.0556,4.923
1756673056,3734,-1,0.0,0.0,0,0,0.1507,6.743
1756673068,3752,-1,0.0,0.0,0,0,0.051500000000000004,18.013
1756673069,3789,-1,0.0,0.0,0,0,0.23,2.321
1756673071,3793,-1,0.0,0.0,0,0,0.0443,2.157
1756673081,3831,-1,0.0,0.0,0,0,0.058600000000000006,13.434
1756673086,3860,-1,0.0,0.0,0,0,0.078,7.626
1756673090,3884,-1,0.0,0.0,0,0,0.0432,6.898
1756673094,3903,-1,0.0,0.0,0,0,0.08,7.312
1756673097,3926,-1,0.0,0.0,0,0,0.18239999999999998,5.546
1756673101,3937,-1,0.0,0.0,0,0,0.055999999999999994,6.67
1756673104,3947,-1,0.0,0.0,0,0,0.0828,7.368
1756673109,3966,-1,0.0,0.0,0,0,0.0986,8.549
1756673114,3980,-1,0.0,0.0,0,0,0.0894,9.714
1756673117,4008,-1,0.0,0.0,0,0,0.0642,5.653
1756673119,4027,-1,0.0,0.0,0,0,0.08779999999999999,4.988
1756673122,4039,-1,0.0,0.0,0,0,0.17379999999999998,4.647
1756673123,4046,-1,0.0,0.0,0,0,0.11900000000000001,1.288
1756673128,4051,-1,0.0,0.0,0,0,0.0978,9.625
1756673129,4071,-1,0.0,0.0,0,0,0.109,0.782
1756673131,4074,-1,0.0,0.0,0,0,0.1027,4.142
1756673135,4096,-1,0.0,0.0,0,0,0.1073,8.339
1756673137,4121,-1,0.0,0.0,0,0,0.07150000000000001,2.033
1756673141,4122,-1,0.0,0.0,0,0,0.0545,7.351
1756673148,4137,-1,0.0,0.0,0,0,0.09939999999999999,11.864
1756673149,4161,-1,0.0,0.0,0,0,0.1054,1.249
1756673150,4162,-1,0.0,0.0,0,0,0.10310000000000001,2.731
1756673151,4169,-1,0.0,0.0,0,0,0.041100000000000005,2.278
1756673161,4173,-1,0.0,0.0,0,0,0.0638,12.514
1756673166,4196,-1,0.0,0.0,0,0,0.0796,9.558
1756673169,4207,-1,0.0,0.0,0,0,0.06509999999999999,4.561
1756673170,4212,-1,0.0,0.0,0,0,0.0797,2.014
1756673179,4222,-1,0.0,0.0,0,0,0.0412,15.996
1756673185,4266,-1,0.0,0.0,0,0,0.0852,10.969
1756673198,4288,-1,0.0,0.0,0,0,0.0365,18.18
1756673200,4315,-1,0.0,0.0,0,0,0.0319,3.293
1756673204,4323,-1,0.0,0.0,0,0,0.10060000000000001,5.153
1756673210,4341,-1,0.0,0.0,0,0,0.1691,9.921
1756673211,4368,-1,0.0,0.0,0,0,0.06509999999999999,1.971
1756673216,4373,-1,0.0,0.0,0,0,0.0886,7.891
1756673219,4385,-1,0.0,0.0,0,0,0.111,4.346
1756673221,4400,-1,0.0,0.0,0,0,0.2434,5.487
1756673231,4414,-1,0.0,0.0,0,0,0.1191,18.217
1756673235,4434,-1,0.0,0.0,0,0,0.12269999999999999,5.746
1756673237,4437,-1,0.0,0.0,0,0,0.053099999999999994,3.931
1756673239,4444,-1,0.0,0.0,0,0,0.0362,3.607
1756673241,4448,-1,0.0,0.0,0,0,0.07339999999999999,2.891
1756673247,4455,-1,0.0,0.0,0,0,0.1389,13.353
1756673250,4483,-1,0.0,0.0,0,0,0.0753,4.928
1756673254,4491,-1,0.0,0.0,0,0,0.09720000000000001,7.86
1756673257,4503,-1,0.0,0.0,0,0,0.0436,8.603
1756673266,4529,-1,0.0,0.0,0,0,0.046900000000000004,11.472
1756673269,4554,-1,0.0,0.0,0,0,0.071,6.625
1756673271,4563,-1,0.0,0.0,0,0,0.1121,3.007
1756673275,4568,-1,0.0,0.0,0,0,0.0308,6.028
1756673281,4585,-1,0.0,0.0,0,0,0.0843,11.869
1756673285,4612,-1,0.0,0.0,0,0,0.1107,2.415
1756673289,4626,-1,0.0,0.0,0,0,0.11810000000000001,6.749
1756673292,4642,-1,0.0,0.0,0,0,0.0868,5.081
1756673296,4648,-1,0.0,0.0,0,0,0.1035,8.159
1756673300,4663,-1,0.0,0.0,0,0,0.08779999999999999,7.424
1756673307,4683,-1,0.0,0.0,0,0,0.0384,11.519
1756673310,4710,-1,0.0,0.0,0,0,0.1698,7.056
1756673313,4724,-1,0.0,0.0,0,0,0.11380000000000001,7.091
1756673316,4732,-1,0.0,0.0,0,0,0.061399999999999996,5.593
1756673318,4751,-1,0.0,0.0,0,0,0.052199999999999996,4.03
1756673319,4765,-1,0.0,0.0,0,0,0.0404,2.59
1756673328,4771,-1,0.0,0.0,0,0,0.0434,15.63
1756673331,4796,-1,0.0,0.0,0,0,0.0444,6.05
1756673335,4809,-1,0.0,0.0,0,0,0.06860000000000001,6.283
1756673339,4822,-1,0.0,0.0,0,0,0.065,7.153
1756673340,4831,-1,0.0,0.0,0,0,0.0443,3.488
1756673341,4837,-1,0.0,0.0,0,0,0.08,4.065
1756673343,4872,-1,0.0,0.0,0,0,0.061399999999999996,5.406
1756673345,4884,-1,0.0,0.0,0,0,0.1041,3.196
1756673346,4891,-1,0.0,0.0,0,0,0.07690000000000001,2.105
1756673351,4895,-1,0.0,0.0,0,0,0.1192,7.456
1756673360,4912,-1,0.0,0.0,0,0,0.0481,18.862
1756673369,4947,-1,0.0,0.0,0,0,0.0833,13.642
1756673371,4981,-1,0.0,0.0,0,0,0.11960000000000001,2.661
1756673373,4991,-1,0.0,0.0,0,0,0.0747,3.761
1756673379,4995,-1,0.0,0.0,0,0,0.0329,11.735
1756673388,5008,-1,0.0,0.0,0,0,0.1094,18.167
1756673388,5047,-1,0.0,0.0,0,0,0.04019999999999999,18.143
1756673390,5085,-1,0.0,0.0,0,0,0.049100000000000005,3.982
1756673393,5089,-1,0.0,0.0,0,0,0.1134,5.818
1756673401,5099,-1,0.0,0.0,0,0,0.034,12.471
1756673403,5116,-1,0.0,0.0,0,0,0.0325,3.253
1756673408,5120,-1,0.0,0.0,0,0,0.0633,8.249
1756673412,5130,-1,0.0,0.0,0,0,0.0351,6.03
1756673417,5140,-1,0.0,0.0,0,0,0.1716,10.356
1756673418,5149,-1,0.0,0.0,0,0,0.1023,1.55
1756673418,5150,-1,0.0,0.0,0,0,0.1063,5.796
1756673424,5174,-1,0.0,0.0,0,0,0.0471,8.069
1756673425,5189,-1,0.0,0.0,0,0,0.0341,3.612
1756673433,5198,-1,0.0,0.0,0,0,0.0642,11.865
1756673433,5224,-1,0.0,0.0,0,0,0.060599999999999994,1.166
1756673441,5228,-1,0.0,0.0,0,0,0.0801,12.172
1756673444,5244,-1,0.0,0.0,0,0,0.0762,6.421
1756673445,5274,-1,0.0,0.0,0,0,0.0675,1.493
1756673449,5275,-1,0.0,0.0,0,0,0.0709,5.382
1756673458,5281,-1,0.0,0.0,0,0,0.0368,18.036
1756673460,5301,-1,0.0,0.0,0,0,0.0325,3.34
1756673463,5304,-1,0.0,0.0,0,0,0.0345,6.924
1756673464,5312,-1,0.0,0.0,0,0,0.0473,2.955
1756673468,5318,-1,0.0,0.0,0,0,0.057,8.767
1756673471,5337,-1,0.0,0.0,0,0,0.09960000000000001,4.318
1756673474,5345,-1,0.0,0.0,0,0,0.2047,3.422
1756673481,5359,-1,0.0,0.0,0,0,0.09140000000000001,13.35
1756673483,5381,-1,0.0,0.0,0,0,0.0521,2.941
1756673488,5386,-1,0.0,0.0,0,0,0.1127,9.265
1756673493,5406,-1,0.0,0.0,0,0,0.047,8.271
1756673495,5424,-1,0.0,0.0,0,0,0.0728,2.73
1756673497,5429,-1,0.0,0.0,0,0,0.10890000000000001,3.25
1756673498,5452,-1,0.0,0.0,0,0,0.0698,1.502
1756673504,5453,-1,0.0,0.0,0,0,0.10300000000000001,10.36
1756673506,5462,-1,0.0,0.0,0,0,0.0768,4.738
1756673511,5480,-1,0.0,0.0,0,0,0.233,6.481
1756673515,5493,-1,0.0,0.0,0,0,0.1642,9.832
1756673522,5503,-1,0.0,0.0,0,0,0.0322,11.829
1756673529,5519,-1,0.0,0.0,0,0,0.045599999999999995,16.69
1756673534,5549,-1,0.0,0.0,0,0,0.09390000000000001,8.215
1756673538,5566,-1,0.0,0.0,0,0,0.052000000000000005,10.306
1756673542,5579,-1,0.0,0.0,0,0,0.0992,3.16
1756673549,5584,-1,0.0,0.0,0,0,0.0867,12.244
1756673552,5604,-1,0.0,0.0,0,0,0.0677,5.368
1756673556,5609,-1,0.0,0.0,0,0,0.0942,9.215
1756673559,5626,-1,0.0,0.0,0,0,0.077,3.49
1756673561,5632,-1,0.0,0.0,0,0,0.11130000000000001,3.564
1756673564,5636,-1,0.0,0.0,0,0,0.0421,5.354
1756673565,5644,-1,0.0,0.0,0,0,0.0353,4.202
1756673566,5653,-1,0.0,0.0,0,0,0.0571,2.263
1756673567,5656,-1,0.0,0.0,0,0,0.0342,1.734
1756673571,5662,-1,0.0,0.0,0,0,0.0541,7.291
1756673578,5671,-1,0.0,0.0,0,0,0.0825,11.427
1756673582,5686,-1,0.0,0.0,0,0,0.107,7.375
1756673585,5701,-1,0.0,0.0,0,0,0.0901,4.644
1756673589,5708,-1,0.0,0.0,0,0,0.10460000000000001,9.847
1756673595,5723,-1,0.0,0.0,0,0,0.10890000000000001,10.032
1756673601,5745,-1,0.0,0.0,0,0,0.11320000000000001,10.135
1756673604,5757,-1,0.0,0.0,0,0,0.1074,5.501
1756673608,5763,-1,0.0,0.0,0,0,0.0738,6.031
1756673609,5769,-1,0.0,0.0,0,0,0.1118,2.239
1756673610,5777,-1,0.0,0.0,0,0,0.0346,1.482
1756673612,5778,-1,0.0,0.0,0,0,0.068,3.036
1756673615,5781,-1,0.0,0.0,0,0,0.0987,4.993
1756673620,5787,-1,0.0,0.0,0,0,0.0642,10.792
1756673623,5799,-1,0.0,0.0,0,0,0.0623,1.07
1756673623,5803,-1,0.0,0.0,0,0,0.0391,8.17
1756673626,5823,-1,0.0,0.0,0,0,0.034,4.697
1756673632,5833,-1,0.0,0.0,0,0,0.1161,11.509
1756673640,5844,-1,0.0,0.0,0,0,0.033,14.089
1756673644,5865,-1,0.0,0.0,0,0,0.11019999999999999,5.296
1756673654,5877,-1,0.0,0.0,0,0,0.0681,11.297
1756673654,5914,-1,0.0,0.0,0,0,0.18,1.209
1756673660,5919,-1,0.0,0.0,0,0,0.10869999999999999,11.204
1756673665,5935,-1,0.0,0.0,0,0,0.1861,7.564
1756673667,5946,-1,0.0,0.0,0,0,0.0843,2.701
1756673670,5962,-1,0.0,0.0,0,0,0.08810000000000001,5.335
1756673674,5987,-1,0.0,0.0,0,0,0.0315,6.786
1756673682,6003,-1,0.0,0.0,0,0,0.0466,12.403
1756673686,6022,-1,0.0,0.0,0,0,0.1052,5.41
1756673692,6025,-1,0.0,0.0,0,0,0.099,13.222
1756673695,6042,-1,0.0,0.0,0,0,0.22920000000000001,4.753
1756673701,6058,-1,0.0,0.0,0,0,0.0799,10.796
1756673702,6079,-1,0.0,0.0,0,0,0.09449999999999999,4.316
1756673707,6092,-1,0.0,0.0,0,0,0.0582,8.294
1756673715,6102,-1,0.0,0.0,0,0,0.0693,18.201
1756673718,6130,-1,0.0,0.0,0,0,0.037200000000000004,4.044
1756673720,6134,-1,0.0,0.0,0,0,0.114,3.492
1756673726,6137,-1,0.0,0.0,0,0,0.0902,11.997
1756673729,6161,-1,0.0,0.0,0,0,0.1165,6.297
1756673729,6171,-1,0.0,0.0,0,0,0.048499999999999995,18.086
1756673732,6210,-1,0.0,0.0,0,0,0.048499999999999995,5.171
1756673739,6222,-1,0.0,0.0,0,0,0.1166,13.646
1756673742,6238,-1,0.0,0.0,0,0,0.2231,6.04
1756673744,6244,-1,0.0,0.0,0,0,0.046900000000000004,2.306
1756673749,6246,-1,0.0,0.0,0,0,0.06309999999999999,9.162
1756673753,6260,-1,0.0,0.0,0,0,0.09880000000000001,8.569
1756673754,6271,-1,0.0,0.0,0,0,0.06849999999999999,0.721
1756673759,6280,-1,0.0,0.0,0,0,0.0895,8.314
1756673765,6290,-1,0.0,0.0,0,0,0.0824,12.6
1756673765,6318,-1,0.0,0.0,0,0,0.10800000000000001,18.097
1756673770,6357,-1,0.0,0.0,0,0,0.1182,9.903
1756673779,6374,-1,0.0,0.0,0,0,0.19640000000000002,14.163
1756673781,6391,-1,0.0,0.0,0,0,0.09849999999999999,3.318
1756673781,6396,-1,0.0,0.0,0,0,0.1094,0.465
1756673784,6399,-1,0.0,0.0,0,0,0.17679999999999998,6.459
1756673787,6409,-1,0.0,0.0,0,0,0.1056,3.854
1756673788,6419,-1,0.0,0.0,0,0,0.0787,2.078
1756673791,6423,-1,0.0,0.0,0,0,0.0629,5.081
1756673799,6431,-1,0.0,0.0,0,0,0.0513,12.782
1756673802,6457,-1,0.0,0.0,0,0,0.0636,3.15
1756673805,6461,-1,0.0,0.0,0,0,0.0383,5.615
1756673808,6474,-1,0.0,0.0,0,0,0.0479,3.186
1756673812,6481,-1,0.0,0.0,0,0,0.0346,6.236
1756673814,6492,-1,0.0,0.0,0,0,0.20379999999999998,3.936
1756673817,6502,-1,0.0,0.0,0,0,0.0327,4.625
1756673822,6508,-1,0.0,0.0,0,0,0.054900000000000004,8.615
1756673826,6527,-1,0.0,0.0,0,0,0.0894,7.788
1756673834,6546,-1,0.0,0.0,0,0,0.07139999999999999,11.041
1756673842,6562,-1,0.0,0.0,0,0,0.1161,11.408
1756673846,6574,-1,0.0,0.0,0,0,0.0559,4.782
1756673850,6581,-1,0.0,0.0,0,0,0.1118,8.377
1756673852,6610,-1,0.0,0.0,0,0,0.095,4.055
1756673854,6615,-1,0.0,0.0,0,0,0.1375,2.504
1756673856,6619,-1,0.0,0.0,0,0,0.0326,5.981
1756673860,6630,-1,0.0,0.0,0,0,0.0892,6.79
1756673865,6641,-1,0.0,0.0,0,0,0.04190000000000001,7.708
1756673868,6651,-1,0.0,0.0,0,0,0.1761,6.37
1756673872,6663,-1,0.0,0.0,0,0,0.043899999999999995,6.628
1756673873,6671,-1,0.0,0.0,0,0,0.06269999999999999,4.56
1756673878,6681,-1,0.0,0.0,0,0,0.1167,8.957
1756673880,6695,-1,0.0,0.0,0,0,0.1325,4.359
1756673883,6701,-1,0.0,0.0,0,0,0.1166,5.354
1756673884,6706,-1,0.0,0.0,0,0,0.0665,2.965
1756673885,6712,-1,0.0,0.0,0,0,0.1067,1.514
1756673892,6716,-1,0.0,0.0,0,0,0.1124,14.043
1756673898,6745,-1,0.0,0.0,0,0,0.0784,11.055
1756673905,6767,-1,0.0,0.0,0,0,0.10890000000000001,12.598
1756673913,6805,-1,0.0,0.0,0,0,0.0311,18.063
1756673916,6829,-1,0.0,0.0,0,0,0.0318,5.878
1756673923,6833,-1,0.0,0.0,0,0,0.0649,12.434
1756673925,6856,-1,0.0,0.0,0,0,0.038599999999999995,5.119
1756673929,6863,-1,0.0,0.0,0,0,0.10640000000000001,8.809
1756673932,6874,-1,0.0,0.0,0,0,0.0496,4.366
1756673934,6891,-1,0.0,0.0,0,0,0.0851,4.617
1756673936,6895,-1,0.0,0.0,0,0,0.08869999999999999,4.375
1756673940,6905,-1,0.0,0.0,0,0,0.1011,7.758
1756673943,6925,-1,0.0,0.0,0,0,0.1134,6.186
1756673945,6933,-1,0.0,0.0,0,0,0.0726,4.822
1756673951,6936,-1,0.0,0.0,0,0,0.11,11.827
1756673953,6948,-1,0.0,0.0,0,0,0.0974,3.909
1756673953,6950,-1,0.0,0.0,0,0,0.0723,1.585
