brand_name,model,release_year,curve_index,soc_percent,charging_power_kW
Fisker,Ocean One,2023,2,80.0,125.0
Fisker,Ocean One,2023,3,100.0,50.0
Fisker,Ocean Sport,2023,0,0.0,200.0
Fisker,Ocean Sport,2023,1,50.0,200.0
Fisker,Ocean Sport,2023,2,80.0,100.0
Fisker,Ocean Sport,2023,3,100.0,40.0
Fisker,Ocean Ultra,2023,0,0.0,250.0
Fisker,Ocean Ultra,2023,1,50.0,250.0
Fisker,Ocean Ultra,2023,2,80.0,125.0
Fisker,Ocean Ultra,2023,3,100.0,50.0
Fisker,extreme,2023,0,0.0,106.5
Fisker,extreme,2023,1,30.0,106.5
Fisker,extreme,2023,2,60.0,74.55
Fisker,extreme,2023,3,80.0,42.6
Fisker,extreme,2023,4,100.0,11.0
Fisker,one,2023,0,0.0,106.5
Fisker,one,2023,1,30.0,106.5
Fisker,one,2023,2,60.0,74.55
Fisker,one,2023,3,80.0,42.6
Fisker,one,2023,4,100.0,11.0
Fisker,sport,2023,0,0.0,71.0
Fisker,sport,2023,1,30.0,71.0
Fisker,sport,2023,2,60.0,49.7
Fisker,sport,2023,3,80.0,28.4
Fisker,sport,2023,4,100.0,11.0
Fisker,ultra,2023,0,0.0,106.5
Fisker,ultra,2023,1,30.0,106.5
Fisker,ultra,2023,2,60.0,74.55
Fisker,ultra,2023,3,80.0,42.6
Fisker,ultra,2023,4,100.0,11.0
Ford,Capri Extended Range AWD,2024,0,0.0,185.0
Ford,Capri Extended Range AWD,2024,1,50.0,185.0
Ford,Capri Extended Range AWD,2024,2,80.0,111.0
Ford,Capri Extended Range AWD,2024,3,100.0,55.5
Ford,Capri Extended Range RWD,2024,0,0.0,135.0
Ford,Capri Extended Range RWD,2024,1,50.0,135.0
Ford,Capri Extended Range RWD,2024,2,80.0,81.0
Ford,Capri Extended Range RWD,2024,3,100.0,40.5
Ford,Capri Standard Range RWD,2024,0,0.0,145.0
Ford,Capri Standard Range RWD,2024,1,50.0,145.0
Ford,Capri Standard Range RWD,2024,2,80.0,72.5
Ford,Capri Standard Range RWD,2024,3,100.0,29.0
Ford,Explorer Extended Range AWD,2024,0,0.0,185.0
Ford,Explorer Extended Range AWD,2024,1,50.0,185.0
Ford,Explorer Extended Range AWD,2024,2,80.0,111.0
Ford,Explorer Extended Range AWD,2024,3,100.0,55.5
Ford,Explorer Extended Range RWD,2024,0,0.0,135.0
Ford,Explorer Extended Range RWD,2024,1,50.0,135.0
Ford,Explorer Extended Range RWD,2024,2,80.0,81.0
Ford,Explorer Extended Range RWD,2024,3,100.0,40.5
Ford,Explorer Standard Range RWD,2024,0,0.0,145.0
Ford,Explorer Standard Range RWD,2024,1,50.0,145.0
Ford,Explorer Standard Range RWD,2024,2,80.0,72.5
Ford,Explorer Standard Range RWD,2024,3,100.0,29.0
Ford,Focus Electric,2013,0,0.0,150.0
Ford,Focus Electric,2013,1,20.0,150.0
Ford,Focus Electric,2013,2,40.0,120.0
Ford,Focus Electric,2013,3,60.0,90.0
Ford,Focus Electric,2013,4,80.0,60.0
Ford,Focus Electric,2013,5,100.0,11.0
Ford,Focus electric,2013,0,0.0,150.0
Ford,Focus electric,2013,1,20.0,150.0
Ford,Focus electric,2013,2,40.0,120.0
Ford,Focus electric,2013,3,60.0,90.0
Ford,Focus electric,2013,4,80.0,60.0
Ford,Focus electric,2013,5,100.0,11.0
Ford,Focus electric,2017,0,0.0,47.5
Ford,Focus electric,2017,1,75.0,50.0
Ford,Focus electric,2017,2,100.0,6.6
Ford,Mustang Mach e,2022,0,0.0,113.0
Ford,Mustang Mach e,2022,1,30.0,99.0
Ford,Mustang Mach e,2022,2,60.0,77.0
Ford,Mustang Mach e,2022,3,85.0,36.0
Ford,Mustang Mach e,2022,4,100.0,13.0
Ford,Mustang Mach-E ER AWD,2024,0,0.0,150.0
Ford,Mustang Mach-E ER AWD,2024,1,50.0,150.0
Ford,Mustang Mach-E ER AWD,2024,2,80.0,90.0
Ford,Mustang Mach-E ER AWD,2024,3,100.0,45.0
Ford,Mustang Mach-E ER RWD,2024,0,0.0,150.0
Ford,Mustang Mach-E ER RWD,2024,1,50.0,150.0
Ford,Mustang Mach-E ER RWD,2024,2,80.0,90.0
Ford,Mustang Mach-E ER RWD,2024,3,100.0,45.0
Ford,Mustang Mach-E Rally,2024,0,0.0,150.0
Ford,Mustang Mach-E Rally,2024,1,50.0,150.0
Ford,Mustang Mach-E Rally,2024,2,80.0,90.0
Ford,Mustang Mach-E Rally,2024,3,100.0,45.0
Ford,Mustang Mach-E SR AWD,2024,0,0.0,150.0
Ford,Mustang Mach-E SR AWD,2024,1,50.0,150.0
Ford,Mustang Mach-E SR AWD,2024,2,80.0,75.0
Ford,Mustang Mach-E SR AWD,2024,3,100.0,30.0
Ford,Mustang Mach-E SR RWD,2024,0,0.0,150.0
Ford,Mustang Mach-E SR RWD,2024,1,50.0,150.0
Ford,Mustang Mach-E SR RWD,2024,2,80.0,75.0
Ford,Mustang Mach-E SR RWD,2024,3,100.0,30.0
Ford,Puma Gen-E,2024,0,0.0,100.0
Ford,Puma Gen-E,2024,1,50.0,100.0
Ford,Puma Gen-E,2024,2,80.0,60.0
Ford,Puma Gen-E,2024,3,100.0,30.0
Ford,mach-e,2021,0,0.0,88.0
Ford,mach-e,2021,1,20.0,88.0
Ford,mach-e,2021,2,40.0,70.0
Ford,mach-e,2021,3,60.0,53.0
Ford,mach-e,2021,4,80.0,35.0
Ford,mach-e,2021,5,100.0,11.0
Ford,mach-e,2022,0,0.0,91.0
Ford,mach-e,2022,1,30.0,91.0
Ford,mach-e,2022,2,60.0,63.7
Ford,mach-e,2022,3,80.0,36.4
Ford,mach-e,2022,4,100.0,11.0
Ford,mach-e,2023,0,0.0,91.0
Ford,mach-e,2023,1,30.0,91.0
Ford,mach-e,2023,2,60.0,63.7
Ford,mach-e,2023,3,80.0,36.4
Ford,mach-e,2023,4,100.0,11.0
Ford,mach-e er,2021,0,0.0,88.0
Ford,mach-e er,2021,1,20.0,88.0
Ford,mach-e er,2021,2,40.0,70.0
Ford,mach-e er,2021,3,60.0,53.0
Ford,mach-e er,2021,4,80.0,35.0
Ford,mach-e er,2021,5,100.0,11.0
Ford,mach-e er,2022,0,0.0,91.0
Ford,mach-e er,2022,1,30.0,91.0
Ford,mach-e er,2022,2,60.0,63.7
Ford,mach-e er,2022,3,80.0,36.4
Ford,mach-e er,2022,4,100.0,11.0
Ford,mach-e er,2023,0,0.0,91.0
Ford,mach-e er,2023,1,30.0,91.0
Ford,mach-e er,2023,2,60.0,63.7
Ford,mach-e er,2023,3,80.0,36.4
Ford,mach-e er,2023,4,100.0,11.0
Ford,mach-e er rwd,2021,0,0.0,88.0
Ford,mach-e er rwd,2021,1,20.0,88.0
Ford,mach-e er rwd,2021,2,40.0,70.0
Ford,mach-e er rwd,2021,3,60.0,53.0
Ford,mach-e er rwd,2021,4,80.0,35.0
Ford,mach-e er rwd,2021,5,100.0,11.0
Ford,mach-e er rwd,2022,0,0.0,91.0
Ford,mach-e er rwd,2022,1,30.0,91.0
Ford,mach-e er rwd,2022,2,60.0,63.7
Ford,mach-e er rwd,2022,3,80.0,36.4
Ford,mach-e er rwd,2022,4,100.0,11.0
Ford,mach-e er rwd,2023,0,0.0,91.0
Ford,mach-e er rwd,2023,1,30.0,91.0
Ford,mach-e er rwd,2023,2,60.0,63.7
Ford,mach-e er rwd,2023,3,80.0,36.4
Ford,mach-e er rwd,2023,4,100.0,11.0
Ford,mach-e sr,2021,0,0.0,68.0
Ford,mach-e sr,2021,1,20.0,68.0
Ford,mach-e sr,2021,2,40.0,54.0
Ford,mach-e sr,2021,3,60.0,41.0
Ford,mach-e sr,2021,4,80.0,27.0
Ford,mach-e sr,2021,5,100.0,11.0
Ford,mach-e sr,2022,0,0.0,70.0
Ford,mach-e sr,2022,1,30.0,70.0
Ford,mach-e sr,2022,2,60.0,49.0
Ford,mach-e sr,2022,3,80.0,28.0
Ford,mach-e sr,2022,4,100.0,11.0
Ford,mach-e sr,2023,0,0.0,72.6
Ford,mach-e sr,2023,1,30.0,72.6
Ford,mach-e sr,2023,2,60.0,50.82
Ford,mach-e sr,2023,3,80.0,29.04
Ford,mach-e sr,2023,4,100.0,11.0
Ford,mach-e sr rwd,2021,0,0.0,68.0
Ford,mach-e sr rwd,2021,1,20.0,68.0
Ford,mach-e sr rwd,2021,2,40.0,54.0
Ford,mach-e sr rwd,2021,3,60.0,41.0
Ford,mach-e sr rwd,2021,4,80.0,27.0
Ford,mach-e sr rwd,2021,5,100.0,11.0
Ford,mach-e sr rwd,2022,0,0.0,70.0
Ford,mach-e sr rwd,2022,1,30.0,70.0
Ford,mach-e sr rwd,2022,2,60.0,49.0
Ford,mach-e sr rwd,2022,3,80.0,28.0
Ford,mach-e sr rwd,2022,4,100.0,11.0
Ford,mach-e sr rwd,2023,0,0.0,72.6
Ford,mach-e sr rwd,2023,1,30.0,72.6
Ford,mach-e sr rwd,2023,2,60.0,50.82
Ford,mach-e sr rwd,2023,3,80.0,29.04
Ford,mach-e sr rwd,2023,4,100.0,11.0
GWM,ORA 03,2024,0,0.0,60.8
GWM,ORA 03,2024,1,75.0,64.0
GWM,ORA 03,2024,2,100.0,11.0
GWM,ORA 03 48 kWh,2024,0,0.0,45.4
GWM,ORA 03 48 kWh,2024,1,50.0,45.4
GWM,ORA 03 48 kWh,2024,2,80.0,27.24
GWM,ORA 03 48 kWh,2024,3,100.0,11.0
GWM,ORA 03 63 kWh,2024,0,0.0,59.3
GWM,ORA 03 63 kWh,2024,1,50.0,59.3
GWM,ORA 03 63 kWh,2024,2,80.0,35.58
GWM,ORA 03 63 kWh,2024,3,100.0,11.0
GWM,ORA 03 GT,2024,0,0.0,59.3
GWM,ORA 03 GT,2024,1,50.0,59.3
GWM,ORA 03 GT,2024,2,80.0,35.58
GWM,ORA 03 GT,2024,3,100.0,11.0
GWM,ORA 07,2024,0,0.0,83.6
GWM,ORA 07,2024,1,75.0,88.0
GWM,ORA 07,2024,2,100.0,11.0
Genesis,G80,2023,0,0.0,218.5
Genesis,G80,2023,1,75.0,230.0
Genesis,G80,2023,2,100.0,11.0
Genesis,GV60,2022,0,0.0,221.4
Genesis,GV60,2022,1,75.0,233.0
Genesis,GV60,2022,2,100.0,11.0
Genesis,GV70,2023,0,0.0,221.4
Genesis,GV70,2023,1,75.0,233.0
Genesis,GV70,2023,2,100.0,11.0
Genesis,electrified luxury,2022,0,0.0,82.5
Genesis,electrified luxury,2022,1,40.0,82.5
Genesis,electrified luxury,2022,2,70.0,66.0
Genesis,electrified luxury,2022,3,90.0,33.0
Genesis,electrified luxury,2022,4,100.0,11.0
Genesis,electrified sport,2022,0,0.0,74.0
Genesis,electrified sport,2022,1,40.0,74.0
Genesis,electrified sport,2022,2,70.0,59.2
Genesis,electrified sport,2022,3,90.0,29.6
Genesis,electrified sport,2022,4,100.0,11.0
Genesis,premium,2022,0,0.0,74.0
Genesis,premium,2022,1,40.0,74.0
Genesis,premium,2022,2,70.0,59.2
Genesis,premium,2022,3,90.0,29.6
Genesis,premium,2022,4,100.0,11.0
Genesis,sport,2022,0,0.0,74.0
Genesis,sport,2022,1,40.0,74.0
Genesis,sport,2022,2,70.0,59.2
Genesis,sport,2022,3,90.0,29.6
Genesis,sport,2022,4,100.0,11.0
Genesis,sport plus,2022,0,0.0,74.0
Genesis,sport plus,2022,1,40.0,74.0
Genesis,sport plus,2022,2,70.0,59.2
Genesis,sport plus,2022,3,90.0,29.6
Genesis,sport plus,2022,4,100.0,11.0
Honda,advance,2020,0,0.0,28.5
Honda,advance,2020,1,70.0,28.5
Honda,advance,2020,2,80.0,19.95
Honda,advance,2020,3,100.0,28.5
Honda,e,2020,0,0.0,28.5
Honda,e,2020,1,70.0,28.5
Honda,e,2020,2,80.0,19.95
Honda,e,2020,3,100.0,6.6
Honda,e:Ny1,2023,0,0.0,61.9
Honda,e:Ny1,2023,1,30.0,61.9
Honda,e:Ny1,2023,2,60.0,43.33
Honda,e:Ny1,2023,3,80.0,24.76
Honda,e:Ny1,2023,4,100.0,11.0
Hongqi,120kwh,2023,0,0.0,112.0
Hongqi,120kwh,2023,1,30.0,112.0
Hongqi,120kwh,2023,2,60.0,78.4
Hongqi,120kwh,2023,3,80.0,44.8
Hongqi,120kwh,2023,4,100.0,11.0
Hongqi,84kwh,2022,0,0.0,76.5
Hongqi,84kwh,2022,1,30.0,76.5
Hongqi,84kwh,2022,2,60.0,53.55
Hongqi,84kwh,2022,3,80.0,30.6
Hongqi,84kwh,2022,4,100.0,11.0
Hongqi,99kwh,2022,0,0.0,90.0
Hongqi,99kwh,2022,1,30.0,90.0
Hongqi,99kwh,2022,2,60.0,63.0
Hongqi,99kwh,2022,3,80.0,36.0
Hongqi,99kwh,2022,4,100.0,11.0
Hongqi,E-HS9,2023,0,0.0,123.5
Hongqi,E-HS9,2023,1,75.0,130.0
Hongqi,E-HS9,2023,2,100.0,11.0
Hongqi,E-HS9 84 kWh,2022,0,0.0,140.0
Hongqi,E-HS9 84 kWh,2022,1,50.0,140.0
Hongqi,E-HS9 84 kWh,2022,2,80.0,84.0
Hongqi,E-HS9 84 kWh,2022,3,100.0,42.0
Hongqi,E-HS9 99 kWh,2022,0,0.0,140.0
Hongqi,E-HS9 99 kWh,2022,1,50.0,140.0
Hongqi,E-HS9 99 kWh,2022,2,80.0,84.0
Hongqi,E-HS9 99 kWh,2022,3,100.0,42.0
Hyundai,5 long range,2021,0,0.0,70.0
Hyundai,5 long range,2021,1,40.0,70.0
Hyundai,5 long range,2021,2,70.0,56.0
Hyundai,5 long range,2021,3,90.0,28.0
Hyundai,5 long range,2021,4,100.0,11.0
Hyundai,5 long range,2022,0,0.0,74.0
Hyundai,5 long range,2022,1,40.0,74.0
Hyundai,5 long range,2022,2,70.0,59.2
Hyundai,5 long range,2022,3,90.0,29.6
Hyundai,5 long range,2022,4,100.0,11.0
Hyundai,5 long range 2wd,2021,0,0.0,70.0
Hyundai,5 long range 2wd,2021,1,40.0,70.0
Hyundai,5 long range 2wd,2021,2,70.0,56.0
Hyundai,5 long range 2wd,2021,3,90.0,28.0
Hyundai,5 long range 2wd,2021,4,100.0,11.0
Hyundai,5 long range 2wd,2022,0,0.0,74.0
Hyundai,5 long range 2wd,2022,1,40.0,74.0
Hyundai,5 long range 2wd,2022,2,70.0,59.2
Hyundai,5 long range 2wd,2022,3,90.0,29.6
Hyundai,5 long range 2wd,2022,4,100.0,11.0
Hyundai,5 n,2023,0,0.0,80.0
Hyundai,5 n,2023,1,40.0,80.0
Hyundai,5 n,2023,2,70.0,64.0
Hyundai,5 n,2023,3,90.0,32.0
Hyundai,5 n,2023,4,100.0,11.0
Hyundai,5 project 45,2021,0,0.0,70.0
Hyundai,5 project 45,2021,1,40.0,70.0
Hyundai,5 project 45,2021,2,70.0,56.0
Hyundai,5 project 45,2021,3,90.0,28.0
Hyundai,5 project 45,2021,4,100.0,11.0
Hyundai,5 standard range,2021,0,0.0,54.0
Hyundai,5 standard range,2021,1,40.0,54.0
Hyundai,5 standard range,2021,2,70.0,43.2
Hyundai,5 standard range,2021,3,90.0,21.6
Hyundai,5 standard range,2021,4,100.0,11.0
Hyundai,5 standard range 2wd,2021,0,0.0,54.0
Hyundai,5 standard range 2wd,2021,1,40.0,54.0
Hyundai,5 standard range 2wd,2021,2,70.0,43.2
Hyundai,5 standard range 2wd,2021,3,90.0,21.6
Hyundai,5 standard range 2wd,2021,4,100.0,11.0
Hyundai,6 long range,2022,0,0.0,74.0
Hyundai,6 long range,2022,1,40.0,74.0
Hyundai,6 long range,2022,2,70.0,59.2
Hyundai,6 long range,2022,3,90.0,29.6
Hyundai,6 long range,2022,4,100.0,11.0
Hyundai,6 long range 2wd,2022,0,0.0,74.0
Hyundai,6 long range 2wd,2022,1,40.0,74.0
Hyundai,6 long range 2wd,2022,2,70.0,59.2
Hyundai,6 long range 2wd,2022,3,90.0,29.6
Hyundai,6 long range 2wd,2022,4,100.0,11.0
Hyundai,6 standard range 2wd,2023,0,0.0,50.0
Hyundai,6 standard range 2wd,2023,1,40.0,50.0
Hyundai,6 standard range 2wd,2023,2,70.0,40.0
Hyundai,6 standard range 2wd,2023,3,90.0,20.0
Hyundai,6 standard range 2wd,2023,4,100.0,11.0
Hyundai,INSTER Long Range,2024,0,0.0,85.0
Hyundai,INSTER Long Range,2024,1,50.0,85.0
Hyundai,INSTER Long Range,2024,2,80.0,51.0
Hyundai,INSTER Long Range,2024,3,100.0,25.5
Hyundai,INSTER Standard Range,2024,0,0.0,73.0
Hyundai,INSTER Standard Range,2024,1,50.0,73.0
Hyundai,INSTER Standard Range,2024,2,80.0,43.8
Hyundai,INSTER Standard Range,2024,3,100.0,21.9
Hyundai,IONIQ,2016,0,0.0,28.0
Hyundai,IONIQ,2016,1,20.0,28.0
Hyundai,IONIQ,2016,2,40.0,22.0
Hyundai,IONIQ,2016,3,60.0,17.0
Hyundai,IONIQ,2016,4,80.0,11.0
Hyundai,IONIQ,2016,5,100.0,11.0
Hyundai,IONIQ 5,2021,0,0.0,210.0
Hyundai,IONIQ 5,2021,1,46.0,233.0
Hyundai,IONIQ 5,2021,2,47.0,175.0
Hyundai,IONIQ 5,2021,3,48.0,175.0
Hyundai,IONIQ 5,2021,4,60.0,175.0
Hyundai,IONIQ 5,2021,5,70.0,150.0
Hyundai,IONIQ 5,2021,6,72.0,110.0
Hyundai,IONIQ 5,2021,7,84.0,110.0
Hyundai,IONIQ 5,2021,8,100.0,10.0
Hyundai,Ioniq,2016,0,0.0,60.0
Hyundai,Ioniq,2016,1,76.0,69.0
Hyundai,Ioniq,2016,2,84.0,23.0
Hyundai,Ioniq,2016,3,92.0,23.0
Hyundai,Ioniq,2016,4,100.0,10.0
Hyundai,Ioniq,2019,0,0.0,40.0
Hyundai,Ioniq,2019,1,51.0,46.0
Hyundai,Ioniq,2019,2,53.0,36.0
Hyundai,Ioniq,2019,3,67.0,37.0
Hyundai,Ioniq,2019,4,69.0,23.0
Hyundai,Ioniq,2019,5,74.0,23.0
Hyundai,Ioniq,2019,6,76.0,15.0
Hyundai,Ioniq,2019,7,90.0,15.0
Hyundai,Ioniq,2019,8,100.0,8.0
Hyundai,Kona,2018,0,0.0,47.5
Hyundai,Kona,2018,1,75.0,50.0
Hyundai,Kona,2018,2,100.0,7.2
Hyundai,Kona,2018,3,53.0,71.0
Hyundai,Kona,2018,4,55.0,57.0
Hyundai,Kona,2018,5,71.0,58.0
Hyundai,Kona,2018,6,72.0,38.0
Hyundai,Kona,2018,7,76.0,38.0
Hyundai,Kona,2018,8,78.0,25.0
Hyundai,Kona,2018,9,88.0,25.0
Hyundai,Kona,2018,10,100.0,8.0
Hyundai,Kona,2020,0,0.0,47.5
Hyundai,Kona,2020,1,75.0,50.0
Hyundai,Kona,2020,2,100.0,11.0
Hyundai,Kona,2020,3,53.0,71.0
Hyundai,Kona,2020,4,55.0,57.0
Hyundai,Kona,2020,5,71.0,58.0
Hyundai,Kona,2020,6,72.0,38.0
Hyundai,Kona,2020,7,76.0,38.0
Hyundai,Kona,2020,8,78.0,25.0
Hyundai,Kona,2020,9,88.0,25.0
Hyundai,Kona,2020,10,100.0,8.0
Hyundai,Kona Electric 39,2018,0,0.0,39.2
Hyundai,Kona Electric 39,2018,1,50.0,39.2
Hyundai,Kona Electric 39,2018,2,80.0,23.52
Hyundai,Kona Electric 39,2018,3,100.0,39.2
Hyundai,Kona Electric 39 kWh,2021,0,0.0,44.0
Hyundai,Kona Electric 39 kWh,2021,1,50.0,44.0
Hyundai,Kona Electric 39 kWh,2021,2,80.0,26.4
Hyundai,Kona Electric 39 kWh,2021,3,100.0,13.2
Hyundai,Kona Electric 48 kWh,2023,0,0.0,75.0
Hyundai,Kona Electric 48 kWh,2023,1,50.0,75.0
Hyundai,Kona Electric 48 kWh,2023,2,80.0,37.5
Hyundai,Kona Electric 48 kWh,2023,3,100.0,15.0
Hyundai,Kona Electric 64,2018,0,0.0,64.0
Hyundai,Kona Electric 64,2018,1,30.0,64.0
Hyundai,Kona Electric 64,2018,2,60.0,44.8
Hyundai,Kona Electric 64,2018,3,80.0,25.6
Hyundai,Kona Electric 64,2018,4,100.0,11.0
Hyundai,Kona Electric 64 kWh,2021,0,0.0,77.0
Hyundai,Kona Electric 64 kWh,2021,1,20.0,77.0
Hyundai,Kona Electric 64 kWh,2021,2,40.0,62.0
Hyundai,Kona Electric 64 kWh,2021,3,60.0,46.0
Hyundai,Kona Electric 64 kWh,2021,4,80.0,31.0
Hyundai,Kona Electric 64 kWh,2021,5,100.0,11.0
Hyundai,Kona Electric 65 kWh,2023,0,0.0,105.0
Hyundai,Kona Electric 65 kWh,2023,1,50.0,105.0
Hyundai,Kona Electric 65 kWh,2023,2,80.0,63.0
Hyundai,Kona Electric 65 kWh,2023,3,100.0,31.5
Hyundai,electric,2019,0,0.0,38.3
Hyundai,electric,2019,1,20.0,38.3
Hyundai,electric,2019,2,40.0,31.0
Hyundai,electric,2019,3,60.0,23.0
Hyundai,electric,2019,4,80.0,15.0
Hyundai,electric,2019,5,100.0,11.0
Hyundai,electric,2021,0,0.0,39.2
Hyundai,electric,2021,1,50.0,39.2
Hyundai,electric,2021,2,80.0,23.52
Hyundai,electric,2021,3,100.0,39.2
Hyundai,electric,2021,4,100.0,11.0
Hyundai,electric,2023,0,0.0,48.4
Hyundai,electric,2023,1,50.0,48.4
Hyundai,electric,2023,2,80.0,29.04
Hyundai,electric,2023,3,100.0,11.0
Hyundai,electric,2023,4,100.0,11.0
JAC,iEV7s,2021,0,0.0,39.0
JAC,iEV7s,2021,1,50.0,39.0
JAC,iEV7s,2021,2,80.0,23.4
JAC,iEV7s,2021,3,100.0,6.6
Jaguar,I-Pace,2018,0,0.0,84.7
Jaguar,I-Pace,2018,1,30.0,84.7
Jaguar,I-Pace,2018,2,60.0,59.29
Jaguar,I-Pace,2018,3,80.0,33.88
Jaguar,I-Pace,2018,4,100.0,11.0
Jaguar,ev320,2020,0,0.0,84.7
Jaguar,ev320,2020,1,30.0,84.7
Jaguar,ev320,2020,2,60.0,59.29
Jaguar,ev320,2020,3,80.0,33.88
Jaguar,ev320,2020,4,100.0,11.0
Jaguar,ev400,2020,0,0.0,84.7
Jaguar,ev400,2020,1,30.0,84.7
Jaguar,ev400,2020,2,60.0,59.29
Jaguar,ev400,2020,3,80.0,33.88
Jaguar,ev400,2020,4,100.0,11.0
Jaguar,ev400,2023,0,0.0,84.7
Jaguar,ev400,2023,1,30.0,84.7
Jaguar,ev400,2023,2,60.0,59.29
Jaguar,ev400,2023,3,80.0,33.88
Jaguar,ev400,2023,4,100.0,11.0
Jaguar,i-Pace,2018,0,0.0,100.0
Jaguar,i-Pace,2018,1,30.0,105.0
Jaguar,i-Pace,2018,2,80.0,55.0
Jaguar,i-Pace,2018,3,90.0,37.0
Jaguar,i-Pace,2018,4,100.0,12.0
Jaguar,i-Pace,2020,0,0.0,100.0
Jaguar,i-Pace,2020,1,30.0,105.0
Jaguar,i-Pace,2020,2,80.0,55.0
Jaguar,i-Pace,2020,3,90.0,37.0
Jaguar,i-Pace,2020,4,100.0,12.0
Jeep,Avenger,2023,0,0.0,95.0
Jeep,Avenger,2023,1,75.0,100.0
Jeep,Avenger,2023,2,100.0,11.0
Jeep,Avenger Electric,2023,0,0.0,100.0
Jeep,Avenger Electric,2023,1,50.0,100.0
Jeep,Avenger Electric,2023,2,80.0,60.0
Jeep,Avenger Electric,2023,3,100.0,30.0
Jeep,Avenger Electric 1st Edition,2023,0,0.0,100.0
Jeep,Avenger Electric 1st Edition,2023,1,50.0,100.0
Jeep,Avenger Electric 1st Edition,2023,2,80.0,60.0
Jeep,Avenger Electric 1st Edition,2023,3,100.0,30.0
Jeep,electric,2023,0,0.0,50.8
Jeep,electric,2023,1,50.0,50.8
Jeep,electric,2023,2,80.0,30.48
Jeep,electric,2023,3,100.0,11.0
Jeep,electric 1st edition,2023,0,0.0,50.8
Jeep,electric 1st edition,2023,1,50.0,50.8
Jeep,electric 1st edition,2023,2,80.0,30.48
Jeep,electric 1st edition,2023,3,100.0,11.0
KGM,Torres EVX,2024,0,0.0,120.0
KGM,Torres EVX,2024,1,50.0,120.0
KGM,Torres EVX,2024,2,80.0,72.0
KGM,Torres EVX,2024,3,100.0,36.0
Kia,39,2022,0,0.0,39.2
Kia,39,2022,1,50.0,39.2
Kia,39,2022,2,80.0,23.52
Kia,39,2022,3,100.0,7.2
Kia,39kwh,2019,0,0.0,39.2
Kia,39kwh,2019,1,50.0,39.2
Kia,39kwh,2019,2,80.0,23.52
Kia,39kwh,2019,3,100.0,39.2
Kia,39kwh,2020,0,0.0,39.2
Kia,39kwh,2020,1,50.0,39.2
Kia,39kwh,2020,2,80.0,23.52
Kia,39kwh,2020,3,100.0,39.2
Kia,64kwh,2020,0,0.0,64.0
Kia,64kwh,2020,1,30.0,64.0
Kia,64kwh,2020,2,60.0,44.8
Kia,64kwh,2020,3,80.0,25.6
Kia,64kwh,2020,4,100.0,11.0
Kia,64kwh,2022,0,0.0,64.0
Kia,64kwh,2022,1,30.0,64.0
Kia,64kwh,2022,2,60.0,44.8
Kia,64kwh,2022,3,80.0,25.6
Kia,64kwh,2022,4,100.0,7.2
Kia,76,2024,0,0.0,73.0
Kia,76,2024,1,40.0,73.0
Kia,76,2024,2,70.0,58.4
Kia,76,2024,3,90.0,29.2
Kia,76,2024,4,100.0,11.0
Kia,99,2023,0,0.0,96.0
Kia,99,2023,1,40.0,96.0
Kia,99,2023,2,70.0,76.8
Kia,99,2023,3,90.0,38.4
Kia,99,2023,4,100.0,11.0
Kia,EV3 Long Range,2024,0,0.0,135.0
Kia,EV3 Long Range,2024,1,50.0,135.0
Kia,EV3 Long Range,2024,2,80.0,81.0
Kia,EV3 Long Range,2024,3,100.0,40.5
Kia,EV4 Hatchback Long Range,2025,0,0.0,135.0
Kia,EV4 Hatchback Long Range,2025,1,50.0,135.0
Kia,EV4 Hatchback Long Range,2025,2,80.0,81.0
Kia,EV4 Hatchback Long Range,2025,3,100.0,40.5
Kia,EV4 Hatchback Standard Range,2025,0,0.0,100.0
Kia,EV4 Hatchback Standard Range,2025,1,50.0,100.0
Kia,EV4 Hatchback Standard Range,2025,2,80.0,60.0
Kia,EV4 Hatchback Standard Range,2025,3,100.0,30.0
Kia,EV4 Sedan Long Range,2025,0,0.0,135.0
Kia,EV4 Sedan Long Range,2025,1,50.0,135.0
Kia,EV4 Sedan Long Range,2025,2,80.0,81.0
Kia,EV4 Sedan Long Range,2025,3,100.0,40.5
Kia,EV4 Sedan Standard Range,2025,0,0.0,100.0
Kia,EV4 Sedan Standard Range,2025,1,50.0,100.0
Kia,EV4 Sedan Standard Range,2025,2,80.0,60.0
Kia,EV4 Sedan Standard Range,2025,3,100.0,30.0
Kia,EV6,2021,0,0.0,237.5
Kia,EV6,2021,1,75.0,250.0
Kia,EV6,2021,2,100.0,11.0
Kia,EV6 GT,2025,0,0.0,263.0
Kia,EV6 GT,2025,1,20.0,263.0
Kia,EV6 GT,2025,2,40.0,210.0
Kia,EV6 GT,2025,3,60.0,158.0
Kia,EV6 GT,2025,4,80.0,105.0
Kia,EV6 GT,2025,5,100.0,11.0
Kia,EV6 Long Range AWD,2024,0,0.0,263.0
Kia,EV6 Long Range AWD,2024,1,20.0,263.0
Kia,EV6 Long Range AWD,2024,2,40.0,210.0
Kia,EV6 Long Range AWD,2024,3,60.0,158.0
Kia,EV6 Long Range AWD,2024,4,80.0,105.0
Kia,EV6 Long Range AWD,2024,5,100.0,11.0
Kia,EV9,2023,0,0.0,199.5
Kia,EV9,2023,1,75.0,210.0
Kia,EV9,2023,2,100.0,11.0
