time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km,charge_events,termination_reason,violations_repeat,violations_overlimit,violations_cooldown
1757236169,244127,4,34.500223713646534,0.2717391304347826,1,0,0.14988604222198146,0.0,1,success,0,0,0
1757236169,244131,4,34.500223713646534,0.26086956521739124,1,0,0.12312673560954561,0.0,1,success,0,0,0
1757236171,244139,8,72.80071588366891,0.5326086956521738,1,0,0.1713756826351449,0.0,2,success,0,0,0
1757236172,244143,4,34.500223713646534,0.26086956521739124,1,0,0.12006067297856882,0.0,1,success,0,0,0
1757236173,244152,9,79.00044742729307,0.5434782608695652,1,0,0.26174285343077686,0.0,2,success,0,0,0
1757236174,244158,6,44.500223713646534,0.26086956521739124,1,0,0.2380515036713891,0.0,1,success,0,0,0
1757236175,244161,3,24.500223713646534,0.17391304347826086,1,0,0.15734114308237823,0.0,1,success,0,0,0
1757236176,244165,4,34.500223713646534,0.26086956521739124,1,0,0.11258556071995575,0.0,1,success,0,0,0
1757236177,244171,6,62.80071588366891,0.5326086956521738,1,0,0.1393945423238883,0.0,2,success,0,0,0
1757236177,244174,3,24.500223713646534,0.26086956521739124,1,0,0.11735627683592889,0.0,1,success,0,0,0
1757236178,244178,4,34.500223713646534,0.26086956521739124,1,0,0.289224350243281,0.0,1,success,0,0,0
1757236179,244183,5,34.500223713646534,0.19565217391304343,1,0,0.1515674944939531,0.0,1,success,0,0,0
1757236180,244187,4,34.500223713646534,0.26086956521739124,1,0,0.12452576341349897,0.0,1,success,0,0,0
1757236181,244190,3,24.500223713646534,0.26086956521739124,1,0,0.12212777003324674,0.0,1,success,0,0,0
1757236182,244195,5,44.500223713646534,0.26086956521739124,1,0,0.3171790050279244,0.0,1,success,0,0,0
1757236182,244200,5,44.500223713646534,0.26086956521739124,1,0,0.15263912300732557,0.0,1,success,0,0,0
1757236183,244204,4,34.500223713646534,0.2717391304347826,1,0,0.24927986567273752,0.0,1,success,0,0,0
