#{"t_start": 1757209695.3363712, "env_id": "None"}
r,l,t
-206.448375,84,2990.648407
-202.945125,84,2995.849936
-206.459245,84,3001.052308
-206.467128,84,3006.266943
-208.959245,84,3011.455595
-208.948375,84,3016.614005
-208.948375,84,3021.766151
-208.959245,84,3026.945908
-206.448375,84,3032.096126
-208.812506,84,3037.245275
-208.948375,84,3042.394943
-206.467128,84,3047.540026
-208.948375,84,3052.680417
-206.459245,84,3057.858714
-208.977998,84,3063.016743
-203.959245,84,3068.203282
-206.448375,84,3073.361873
50.0,1,3073.558664
-208.948375,84,3078.733284
-203.948375,84,3083.900219
-208.948375,84,3089.02579
-208.959245,84,3094.173866
-206.448375,84,3099.38534
-206.459245,84,3104.538427
-208.959245,84,3109.687373
-206.459245,84,3114.874418
-208.948375,84,3120.006305
-203.959245,84,3125.166851
-206.448375,84,3130.327077
-200.39675,84,3135.498416
-208.959245,84,3140.68503
-203.959245,84,3145.91789
-208.959245,84,3151.125872
-208.959245,84,3156.337273
-208.959245,84,3161.530052
-206.459245,84,3166.719398
-208.981748,84,3171.901684
-208.970879,84,3177.076705
-206.477998,84,3182.256788
-206.448375,84,3187.428118
50.0,1,3187.627226
-208.959245,84,3192.806252
-206.448375,84,3197.956107
-201.448375,84,3203.148213
-206.467128,84,3208.348028
-206.448375,84,3213.659538
-208.948375,84,3218.833381
-208.959245,84,3224.018676
-208.948375,84,3229.165456
-206.470879,84,3234.340672
-203.948375,84,3239.560247
-206.448375,84,3244.722656
-203.948375,84,3249.866452
-208.970879,84,3255.032425
-208.970879,84,3260.196601
-203.959245,84,3265.405173
-208.967128,84,3270.556908
-208.981748,84,3275.70249
-206.448375,84,3280.894995
-208.948375,84,3286.034134
-208.959245,84,3291.153806
-206.470879,84,3296.366143
-206.448375,84,3301.511546
-203.981748,84,3306.702186
-206.459245,84,3311.864071
-208.948375,84,3317.042731
-208.948375,84,3322.264684
-203.959245,84,3327.450215
-208.970879,84,3332.605456
-206.448375,84,3337.754461
-206.448375,84,3342.927818
-203.948375,84,3348.090853
-206.312506,84,3353.257256
-208.981748,84,3358.421202
-208.981748,84,3363.570444
-208.959245,84,3368.732678
-208.948375,84,3373.897714
-208.948375,84,3379.08172
-206.448375,84,3384.277425
-208.959245,84,3389.463747
-206.448375,84,3394.660608
-206.459245,84,3399.832671
-208.948375,84,3405.017184
-208.948375,84,3410.182906
-208.959245,84,3415.390167
-208.959245,84,3420.553181
-208.959245,84,3425.722991
-206.448375,84,3430.88652
-208.959245,84,3436.038798
-206.448375,84,3441.187863
-208.970879,84,3446.372407
-206.448375,84,3451.544536
-206.477998,84,3456.736214
-208.959245,84,3461.917537
-208.967128,84,3467.36881
-206.470879,84,3473.054299
-208.959245,84,3478.210146
-208.948375,84,3483.331563
50.0,1,3483.531118
-208.948375,84,3488.662493
-208.981748,84,3493.803562
-208.959245,84,3498.93909
-208.959245,84,3504.098189
-208.959245,84,3509.237348
-206.459245,84,3514.386651
-206.448375,84,3519.530386
-208.977998,84,3524.656324
-208.948375,84,3529.787051
-206.459245,84,3534.936521
-208.948375,84,3540.060927
-208.970879,84,3545.222107
-202.941757,84,3550.379578
-208.948375,84,3555.605474
-206.459245,84,3560.736735
-208.812506,84,3565.898408
-208.948375,84,3571.05024
-206.459245,84,3576.221812
-208.959245,84,3581.379582
-208.948375,84,3586.532915
-206.448375,84,3591.659841
-208.981748,84,3596.813652
-208.959245,84,3601.922844
-208.948375,84,3607.038996
-208.948375,84,3612.201472
-206.470879,84,3617.380668
-208.948375,84,3622.566165
