#{"t_start": 1757069680.7451336, "env_id": "None"}
r,l,t
-8.300711,30,606.025476
-17.948122,33,608.076965
-40.637065,42,610.680786
-0.470322,26,612.324111
-71.845309,28,614.095917
-52.941757,47,616.958262
13.825202,20,618.306777
16.682631,18,619.494436
38.518252,8,620.096297
28.48941,12,620.922548
-45.39675,44,623.62293
46.040755,5,624.040149
-9.36147,27,625.759742
18.925809,19,627.005944
33.551625,9,627.645967
-12.918489,33,629.732635
45.983079,4,630.099101
-145.766791,84,635.082336
49.65396,1,635.270309
31.782154,11,636.048847
49.68012,1,636.237188
-84.345309,33,638.290529
36.051625,9,638.943516
-10.627951,30,640.854803
-136.845309,54,644.144259
28.228279,13,645.034688
-12.89675,30,646.905582
9.259009,22,648.341677
49.93128,1,648.540402
-6.429604,27,650.259345
7.09238,23,651.706412
2.09238,25,653.270962
2.09238,26,654.918662
41.059999,6,655.395176
18.540755,18,656.595352
33.28637,10,657.307957
49.79676,1,657.511193
16.03513,17,658.64073
18.065639,16,659.692774
43.529121,5,660.134948
26.029121,13,661.044303
-39.244761,39,663.43394
28.557759,12,664.250062
-20.723421,34,666.368398
-49.920321,17,667.496803
35.509694,8,668.099848
-5.593631,28,669.851405
13.210359,18,671.02648
-8.98063,26,672.632496
19.149689,18,673.832769
9.60325,23,675.318491
33.17017,9,675.976584
9.690206,22,677.374538
27.55093,13,678.30225
-136.83444,54,681.562579
8.38741,20,682.833292
18.39893,16,683.89419
-15.445125,31,685.808558
40.485723,6,686.301892
45.89545,5,686.734869
43.551625,5,687.161207
14.547373,19,688.406805
3.230279,22,689.807544
49.3996,2,690.077151
30.901639,11,690.863569
40.933159,6,691.342285
7.09238,23,692.802445
25.84709,13,693.693882
-38.357231,42,696.271218
49.85244,1,696.471889
-54.356943,21,697.832961
38.414639,9,698.497182
36.051625,9,699.168456
1.743518,23,700.633873
13.49277,18,701.82654
-6.448375,27,703.523973
13.540755,19,704.783066
0.991999,23,706.264757
7.047373,22,707.674826
18.445759,15,708.803236
30.647479,11,709.5847
-70.415503,53,712.826623
28.551625,11,713.598879
25.888186,13,714.477107
33.551625,9,715.132939
30.862759,11,715.901623
-40.445125,42,718.515537
25.747439,13,719.423376
-10.829701,31,721.366328
-13.99067,29,723.198042
-109.345309,43,725.83461
1.051625,23,727.30446
19.580746,18,728.530688
23.551625,14,729.495185
9.146209,22,730.904796
20.746239,15,731.918183
6.032872,20,733.235206
32.047373,12,734.093254
8.540755,21,735.464732
28.237839,12,736.29901
20.75821,16,737.392862
-16.878881,31,739.411043
35.642559,9,740.103199
41.051625,7,740.651678
-45.40762,46,743.491337
-23.308335,33,745.560045
40.213363,7,746.101956
38.191399,8,746.706045
38.140399,8,747.32028
11.040755,19,748.587834
-18.938761,31,750.534256
-114.423123,43,753.185787
-20.821021,36,755.439438
-5.637631,29,757.295151
46.036561,5,757.73068
-55.452627,48,760.680555
26.051625,12,761.510783
-10.455995,29,763.386269
42.873763,5,763.857777
-20.418489,34,765.982692
-11.61943,28,767.727678
-16.459245,30,769.693824
8.882831,21,771.073908
42.885614,6,771.575599
-15.39675,32,773.604377
-142.89675,83,778.568235
26.051625,12,779.398751
12.09238,21,780.746125
23.540755,15,781.757056
-1.508001,24,783.289766
33.092879,10,784.075701
35.57965,10,784.810061
36.040755,9,785.465578
49.95216,1,785.658006
11.040755,19,786.899836
28.515759,12,787.735926
39.194408,9,788.400048
10.584479,19,789.664448
-12.919254,31,791.634126
23.551625,15,792.647389
43.271639,5,793.072078
-85.652311,60,796.713135
-57.513584,20,798.041523
-28.337301,37,800.365624
23.551625,14,801.320417
35.83505,8,801.91851
40.945039,6,802.391255
23.540755,15,803.405194
21.721318,18,804.579989
43.540755,5,804.995386
38.33353,8,805.598349
33.54685,9,806.256617
-13.183162,32,808.251613
46.051625,4,808.60199
8.925099,22,810.00754
-79.355995,31,811.944471
36.040755,9,812.591811
-71.934375,26,814.247063
3.551625,21,815.61787
-6.89759,26,817.254844
-82.428204,30,819.122878
-60.057826,21,820.481386
49.632,1,820.678488
35.730279,9,821.35078
0.602119,23,822.821192
-52.90762,47,825.683533
30.720799,11,826.454296
-102.439073,38,828.87171
-27.952627,36,831.12344
1.712998,25,832.721614
23.443916,15,833.736023
-6.903641,26,835.401229
-81.922741,30,837.300355
45.754999,5,837.731828
33.551625,11,838.510149
-3.660926,27,840.236769
-5.806831,29,842.085102
3.141239,22,843.48798
-86.923123,32,845.493071
17.081511,19,846.755733
25.96573,12,847.58549
49.37624,2,847.845774
18.17377,15,848.839174
-15.445125,31,850.777176
33.540755,9,851.48943
1.040755,22,852.883632
-36.424162,39,855.28566
11.652329,21,856.6629
38.38281,7,857.195426
-9.433681,29,859.084772
-30.40762,39,861.518166
-84.366865,33,863.571544
-1.448375,24,865.095736
13.241919,18,866.280676
11.032872,18,867.47367
6.96634,21,868.832864
4.279569,25,870.429031
-4.289855,27,872.160714
-40.839271,42,874.748223
4.59238,24,876.257007
2.10325,25,877.852092
-28.080671,37,880.14124
-79.345309,31,882.075723
-33.269671,39,884.464907
30.144654,11,885.26167
-81.911871,31,887.212335
23.412439,14,888.196212
2.09238,25,889.806049
35.89253,8,890.400409
27.073627,14,891.363477
11.040755,18,892.537492
-62.90762,50,895.531849
-6.308284,27,897.248303
33.06881,10,897.985353
3.551625,22,899.410328
6.783049,24,900.937998
28.924318,13,901.829332
50.0,1,902.028513
-53.260842,47,904.928494
-30.567911,39,907.334413
49.9092,1,907.534343
41.052319,6,908.016449
26.040755,12,908.826272
-90.035323,33,910.890564
-1.91111,25,912.506114
9.235009,22,913.938891
15.714679,17,915.061891
