brand_name,model,release_year,usable_battery_size,energy_consumption/average_consumption,ac_charger/usable_phases,ac_charger/max_power,dc_charger/max_power,dc_charger/charging_curve/0/percentage,dc_charger/charging_curve/0/power,dc_charger/charging_curve/1/percentage,dc_charger/charging_curve/1/power,dc_charger/charging_curve/2/percentage,dc_charger/charging_curve/2/power,dc_charger/charging_curve/3/percentage,dc_charger/charging_curve/3/power,dc_charger/is_default_charging_curve,range,consumption,dc_charger/charging_curve/4/percentage,dc_charger/charging_curve/4/power,dc_charger/charging_curve/5/percentage,dc_charger/charging_curve/5/power,dc_charger/charging_curve/6/percentage,dc_charger/charging_curve/6/power,dc_charger/charging_curve/7/percentage,dc_charger/charging_curve/7/power,dc_charger/charging_curve/8/percentage,dc_charger/charging_curve/8/power,dc_charger/charging_curve/9/percentage,dc_charger/charging_curve/9/power,dc_charger/charging_curve/10/percentage,dc_charger/charging_curve/10/power,dc_charger/charging_curve/11/percentage,dc_charger/charging_curve/11/power
Mercedes,350,2021,90.6,16.8,3,11,90.6,0,90.6,20,90.6,40,72,60,54,TRUE,,,80,36,100,11,,,,,,,,,,,,
Mercedes,tourer long,2019,35,29.2,3,35,35,0,35,50,35,80,21,100,35,FALSE,,,,,,,,,,,,,,,,,,
Mercedes,tourer extra-long,2019,35,29.2,3,35,35,0,35,50,35,80,21,100,35,FALSE,,,,,,,,,,,,,,,,,,
Mercedes,tourer long,2020,90,29,3,11,90,0,90,20,90,40,72,60,54,TRUE,,,80,36,100,11,,,,,,,,,,,,
Mercedes,tourer extra-long,2020,90,29.5,3,11,90,0,90,20,90,40,72,60,54,TRUE,,,80,36,100,11,,,,,,,,,,,,
Mercedes,tourer long,2022,60,28.6,3,11,60,0,60,50,60,80,36,100,11,FALSE,,,,,,,,,,,,,,,,,,
Mercedes,tourer extra-long,2022,60,29.3,3,11,60,0,60,50,60,80,36,100,11,FALSE,,,,,,,,,,,,,,,,,,
Mercedes,amg 43,2022,90.6,19.9,3,11,90.6,0,90.6,20,90.6,40,72,60,54,TRUE,,,80,36,100,11,,,,,,,,,,,,
Mercedes,250,2022,66.5,16.8,3,11,66.5,0,66.5,30,66.5,60,46.55,80,26.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,250+,2022,70.5,17.2,3,11,70.5,0,70.5,30,70.5,60,49.35,80,28.2,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 450+,2022,108.4,21.7,3,11,108.4,0,108.4,30,108.4,60,75.88,80,43.36,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 450,2022,108.4,22.1,3,11,108.4,0,108.4,30,108.4,60,75.88,80,43.36,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 580,2022,108.4,22.4,3,11,108.4,0,108.4,30,108.4,60,75.88,80,43.36,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,450,2022,107.8,17.8,3,11,107.8,0,107.8,30,107.8,60,75.46,80,43.12,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,500,2022,107.8,18.3,3,11,107.8,0,107.8,30,107.8,60,75.46,80,43.12,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,300,2022,89,17.3,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,350,2022,89,17.5,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 350+,2022,90.6,20.1,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 350,2022,89,20.9,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 500,2022,90.6,20.8,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv amg 43,2022,90.6,21.3,3,22,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,22,,,,,,,,,,,,,,
Mercedes,suv amg 53,2023,90.6,21.6,3,22,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,22,,,,,,,,,,,,,,
Mercedes,300,2023,89,17,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,350,2023,89,17.3,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,350,2023,89,17.5,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,500,2023,90.6,17.9,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,amg 43,2023,90.6,20.1,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,amg 53,2023,90.6,20.1,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,200 standard,2023,45,20,3,22,45,0,45,50,45,80,27,100,22,FALSE,,,,,,,,,,,,,,,,,,
Mercedes,250,2023,66.5,16.8,3,11,66.5,0,66.5,30,66.5,60,46.55,80,26.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,250+,2023,70.5,17,3,11,70.5,0,70.5,30,70.5,60,49.35,80,28.2,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,300,2023,66.5,19.3,3,11,66.5,0,66.5,30,66.5,60,46.55,80,26.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,350+,2023,90.6,17.1,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 300,2023,89,20.2,3,11,89,0,89,30,89,60,62.3,80,35.6,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,450+,2023,108.4,17.1,3,11,108.4,0,108.4,30,108.4,60,75.88,80,43.36,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,450,2023,108.4,17.8,3,11,108.4,0,108.4,30,108.4,60,75.88,80,43.36,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,580,2023,108.4,18.4,3,11,108.4,0,108.4,30,108.4,60,75.88,80,43.36,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 350+,2023,96,20.2,3,11,96,0,96,30,96,60,67.2,80,38.4,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 350,2023,90.6,20.8,3,11,90.6,0,90.6,30,90.6,60,63.42,80,36.24,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 500,2023,96,21.1,3,11,96,0,96,30,96,60,67.2,80,38.4,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv maybach 680,2024,118,24.1,3,22,118,0,118,30,118,60,82.6,80,47.2,FALSE,,,100,22,,,,,,,,,,,,,,
Mercedes,suv 450+,2023,118,21.9,3,11,118,0,118,30,118,60,82.6,80,47.2,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 450,2023,118,22.3,3,11,118,0,118,30,118,60,82.6,80,47.2,FALSE,,,100,11,,,,,,,,,,,,,,
Mercedes,suv 580,2023,118,22.3,3,11,118,0,118,30,118,60,82.6,80,47.2,FALSE,,,100,11,,,,,,,,,,,,,,
MG,MG4 EV,2023,74.4,17.5,3,11,144,0,136.8,75,144,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
MG,MG4 EV,2022,61.7,16.9,3,11,135,0,128.3,75,135,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
MG,MG4 EV,2022,50.8,16.9,3,6.6,117,0,111.2,75,117,100,6.6,,,TRUE,,,,,,,,,,,,,,,,,,
MG,MG4 EV,2023,61.7,19.3,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
MG,MG5 EV,2020,48.8,16.5,3,6.6,80,0,70,10,80,20,70,80,55,FALSE,,,83,18,90,18,100,6.6,,,,,,,,,,
MG,MG5 EV,2022,57,17.5,3,11,80,0,70,10,80,20,70,80,55,FALSE,,,83,18,90,18,100,6.6,,,,,,,,,,
MG,Marvel R,2021,65,19.1,3,11,94,0,89.3,75,94,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
MG,Marvel R,2021,65,19.7,3,11,94,0,89.3,75,94,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
MG,ZS EV,2022,69.9,18.5,3,11,94,0,75,5,85,45,94,46,75,FALSE,,,60,78,75,60,83,60,85,25,90,25,100,6,,,,
MG,ZS EV,2020,68.3,18.5,3,11,76,0,72.2,75,76,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
MG,ZS EV,2020,48,18.5,1,6.6,80,0,70,10,80,20,70,80,55,FALSE,,,83,18,90,18,100,6.6,,,,,,,,,,
MG,MG5 Electric Long Range,2022,57.4,17.1,3,11,87,0,87,20,87,40,70,60,52,TRUE,335,,80,35,100,11,,,,,,,,,,,,
MG,MG4 Electric 51 kWh,2022,50.8,16.9,3,11,87,0,87,20,87,40,70,60,52,TRUE,300,,80,35,100,11,,,,,,,,,,,,
MG,Cyberster GT,2024,74.4,18.6,3,11,144,0,144,50,144,80,72,100,28.8,FALSE,400,,,,,,,,,,,,,,,,,
MG,MG4 Electric 77 kWh,2023,74.4,17.5,3,11,144,0,144,20,144,40,115,60,86,TRUE,425,,80,58,100,11,,,,,,,,,,,,
MG,MG4 Electric XPOWER,2023,61.7,19.3,3,11,142,0,142,50,142,80,85.2,100,42.6,FALSE,320,,,,,,,,,,,,,,,,,
MG,MG5 Electric Standard Range,2022,46,17.4,3,11,63,0,63,50,63,80,37.8,100,18.9,FALSE,265,,,,,,,,,,,,,,,,,
MG,MGS5  EV 64 kWh,2025,64,17.5,3,11,139,0,139,50,139,80,69.5,100,27.8,FALSE,355,17.5,,,,,,,,,,,,,,,,
MG,Cyberster Trophy,2024,77,18.3,3,11,144,0,144,50,144,80,72,100,28.8,FALSE,430,17.3,,,,,,,,,,,,,,,,
MG,MGS5  EV 49 kWh,2025,49,16.8,3,11,120,0,120,50,120,80,60,100,24,FALSE,270,17.4,,,,,,,,,,,,,,,,
MG,MG4 Electric 64 kWh,2022,64,17,3,11,142,0,142,50,142,80,85.2,100,42.6,FALSE,360,17.1,,,,,,,,,,,,,,,,
MG,ev,2019,42.5,19.3,3,42.5,42.5,0,42.5,50,42.5,80,25.5,100,42.5,FALSE,,,,,,,,,,,,,,,,,,
MG,ev,2020,48.8,16.8,3,11,48.8,0,48.8,20,48.8,40,39,60,29,TRUE,,,80,20,100,11,,,,,,,,,,,,
MG,electric long range,2022,57.4,17.1,3,11,57.4,0,57.4,50,57.4,80,34.44,100,11,FALSE,,,,,,,,,,,,,,,,,,
MG,r,2021,70,20,3,11,70,0,70,30,70,60,49,80,28,FALSE,,,100,11,,,,,,,,,,,,,,
MG,r,2021,70,19.2,3,11,70,0,70,30,70,60,49,80,28,FALSE,,,100,11,,,,,,,,,,,,,,
MG,ev long range,2020,57.4,16.9,3,11,57.4,0,57.4,50,57.4,80,34.44,100,11,FALSE,,,,,,,,,,,,,,,,,,
MG,ev standard range,2021,49,18.5,3,11,49,0,49,50,49,80,29.4,100,11,FALSE,,,,,,,,,,,,,,,,,,
MG,ev long range,2021,68.3,18.5,3,11,68.3,0,68.3,20,68.3,40,55,60,41,TRUE,,,80,27,100,11,,,,,,,,,,,,
MG,electric standard range,2022,46,17.4,3,11,46,0,46,20,46,40,37,60,28,TRUE,,,80,18,100,11,,,,,,,,,,,,
MG,electric,2022,50.8,16.9,3,6.6,50.8,0,50.8,50,50.8,80,30.48,100,6.6,FALSE,,,,,,,,,,,,,,,,,,
MG,electric,2022,61.7,17.1,3,6.6,61.7,0,61.7,30,61.7,60,43.19,80,24.68,FALSE,,,100,6.6,,,,,,,,,,,,,,
MG,electric xpower,2023,61.7,19.3,3,6.6,61.7,0,61.7,30,61.7,60,43.19,80,24.68,FALSE,,,100,6.6,,,,,,,,,,,,,,
MG,electric,2023,74.4,17.5,3,6.6,74.4,0,74.4,30,74.4,60,52.08,80,29.76,FALSE,,,100,6.6,,,,,,,,,,,,,,
Micro,Microlino,2022,10.5,8,1,2.3,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Mini,Aceman,2024,38.5,16.7,3,11,70,0,66.5,50,70,80,35,100,14,TRUE,,,,,,,,,,,,,,,,,,
Mini,Aceman,2024,49.2,17.6,3,11,95,0,90.25,50,95,80,47.5,100,19,TRUE,,,,,,,,,,,,,,,,,,
Mini,Aceman,2024,49.2,17,3,11,95,0,10,15,95,20,80,50,75,FALSE,,,70,75,80,47.5,90,25,100,19,,,,,,,,
Mini,Cooper,2024,36.6,14.6,3,11,70,0,66.5,50,70,80,35,100,14,TRUE,,,,,,,,,,,,,,,,,,
Mini,Cooper,2024,49.2,17,3,11,95,0,90.25,50,95,80,47.5,100,19,TRUE,,,,,,,,,,,,,,,,,,
Mini,Cooper,2024,49.2,14.9,3,11,95,0,10,15,95,20,80,50,75,FALSE,,,70,75,80,47.5,90,25,100,19,,,,,,,,
Mini,Cooper SE,2020,28.9,16.1,3,11,50,0,47.5,75,50,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Mini,Countryman,2024,64.6,17,3,11,128,0,121.6,50,128,80,64,100,25.6,TRUE,,,,,,,,,,,,,,,,,,
Mini,Countryman,2024,64.6,17.7,3,11,128,0,121.6,20,128,50,95,80,50,FALSE,,,90,40,100,22.6,,,,,,,,,,,,
Mini,Cooper SE Convertible,2023,32.6,14.5,3,11,49,0,49,50,49,80,29.4,100,14.7,FALSE,165,17.5,,,,,,,,,,,,,,,,
Mini,se,2020,28.9,16.1,3,28.9,28.9,0,28.9,20,28.9,40,23,60,17,TRUE,,,80,12,100,11,,,,,,,,,,,,
Mini,se,2021,28.9,16.1,3,28.9,28.9,0,28.9,20,28.9,40,23,60,17,TRUE,,,80,12,100,11,,,,,,,,,,,,
Mini,se convertible,2023,28.9,17.5,3,11,28.9,0,28.9,70,28.9,80,20.23,100,11,FALSE,,,,,,,,,,,,,,,,,,
Mini,Countryman E,2024,64.6,17,3,11,64.6,0,64.6,30,64.6,60,45.22,80,25.84,FALSE,,,100,11,,,,,,,,,,,,,,
Mini,se all4,2024,64.6,17.7,3,11,64.6,0,64.6,30,64.6,60,45.22,80,25.84,FALSE,,,100,11,,,,,,,,,,,,,,
Mini,Cooper E,2023,36.6,14.6,3,11,36.6,0,36.6,50,36.6,80,21.96,100,11,FALSE,,,,,,,,,,,,,,,,,,
Mini,Cooper SE,2023,49.2,14.9,3,11,49.2,0,49.2,50,49.2,80,29.52,100,11,FALSE,,,,,,,,,,,,,,,,,,
Mitsubishi,i-Miev,2010,14.5,12.9,1,3.6,50,0,47.5,75,50,100,3.6,,,TRUE,,,,,,,,,,,,,,,,,,
Mitsubishi,i-MiEV,2011,14.5,17.1,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Mitsubishi,i-MiEV,2015,14.5,17.1,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL6,2023,90,20.5,3,11,125,0,118.8,75,125,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL6,2023,70.5,20.1,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL7,2022,90,20.9,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL7,2022,70.5,20.7,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL8,2024,90,21.4,3,11,240,0,228,75,240,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL8,2024,73.5,21,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,ET5,2022,90,18.2,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,ET5,2022,70.5,17.8,3,11,140,0,133,75,140,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
NIO,EL7 Long Range,2022,90,20.9,3,11,127,0,127,50,127,80,76.2,100,38.1,FALSE,430,,,,,,,,,,,,,,,,,
NIO,ET7 Standard Range,2022,73.5,17.7,3,11,140,0,140,50,140,80,84,100,42,FALSE,415,,,,,,,,,,,,,,,,,
NIO,EL6 Long Range,2023,90,20.7,3,11,180,0,180,50,180,80,108,100,54,FALSE,435,,,,,,,,,,,,,,,,,
NIO,ET7 Long Range,2022,90,17.8,3,11,127,0,127,50,127,80,76.2,100,38.1,FALSE,505,,,,,,,,,,,,,,,,,
NIO,ET5 Touring Long Range,2023,100,18,3,11,180,0,180,50,180,80,108,100,54,FALSE,485,18.6,,,,,,,,,,,,,,,,
NIO,ET5 Standard Range,2022,75,18,3,11,140,0,140,50,140,80,84,100,42,FALSE,410,17.9,,,,,,,,,,,,,,,,
NIO,EL6 Standard Range,2023,75,19.5,3,11,140,0,140,50,140,80,84,100,42,FALSE,365,20.1,,,,,,,,,,,,,,,,
NIO,ET5 Touring Standard Range,2023,75,18,3,11,140,0,140,50,140,80,84,100,42,FALSE,400,18.4,,,,,,,,,,,,,,,,
NIO,EL7 Standard Range,2022,75,20.5,3,11,140,0,140,50,140,80,84,100,42,FALSE,355,20.7,,,,,,,,,,,,,,,,
NIO,standard range,2022,73.5,20.7,3,11,73.5,0,73.5,30,73.5,60,51.45,80,29.4,FALSE,,,100,11,,,,,,,,,,,,,,
NIO,long range,2022,90,20.9,3,11,90,0,90,30,90,60,63,80,36,FALSE,,,100,11,,,,,,,,,,,,,,
NIO,touring standard range,2023,73.5,18.4,3,11,73.5,0,73.5,30,73.5,60,51.45,80,29.4,FALSE,,,100,11,,,,,,,,,,,,,,
NIO,touring long range,2023,90,18.6,3,11,90,0,90,30,90,60,63,80,36,FALSE,,,100,11,,,,,,,,,,,,,,
NIO,standard range,2023,73.5,20.1,3,11,73.5,0,73.5,30,73.5,60,51.45,80,29.4,FALSE,,,100,11,,,,,,,,,,,,,,
NIO,long range,2023,90,20.7,3,11,90,0,90,30,90,60,63,80,36,FALSE,,,100,11,,,,,,,,,,,,,,
Nissan,Leaf,2022,39,16.6,3,3.6,39,0,39,50,39,80,23.4,100,3.6,FALSE,235,16.6,,,,,,,,,,,,,,,,
Nissan,Ariya,2022,63,18.8,3,7.4,130,0,123.5,75,130,100,7.4,,,TRUE,,,,,,,,,,,,,,,,,,
Nissan,Ariya,2022,87,19.6,3,22,130,0,123.5,75,130,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Nissan,Ariya,2022,87,20.7,3,22,130,0,123.5,75,130,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Nissan,Ariya,2022,87,22.6,3,22,130,0,123.5,75,130,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2011,24,16.9,1,3.6,46,0,40,22,46,100,10,,,FALSE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2011,24,16.9,1,6.6,46,0,40,22,46,100,10,,,FALSE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2015,30,16.5,1,3.6,47,0,41,80,47,90,30,100,10,FALSE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2015,30,16.5,1,6.6,47,0,41,80,47,90,30,100,10,FALSE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2018,38,16.4,1,6.6,45,0,41,62,45,65,36,100,15,FALSE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2019,62,17.2,1,6.6,100,0,95,75,100,100,6.6,,,TRUE,,,,,,,,,,,,,,,,,,
Nissan,e-NV 200,2014,24,20,1,3.6,46,0,40,10,45,23,46,80,25,FALSE,,,100,10,,,,,,,,,,,,,,
Nissan,e-NV 200,2014,24,20,1,6.6,46,0,40,10,45,23,46,80,25,FALSE,,,100,10,,,,,,,,,,,,,,
Nissan,e-NV 200,2014,38,20,1,6.6,45,0,40,62,45,75,36,100,15,FALSE,,,,,,,,,,,,,,,,,,
Nissan,Leaf e+,2022,59,17.4,3,11,46,0,46,20,46,40,37,60,28,TRUE,340,,80,18,100,11,,,,,,,,,,,,
Nissan,e-NV200 Evalia,2018,37,21.8,3,11,46,0,46,20,46,40,37,60,28,TRUE,170,,80,18,100,11,,,,,,,,,,,,
Nissan,Ariya e-4ORCE 87kWh - 225 kW,2022,87,21.5,3,11,130,0,130,50,130,80,78,100,39,FALSE,405,21.5,,,,,,,,,,,,,,,,
Nissan,Townstar EV Passenger,2023,45,20,3,11,80,0,80,50,80,80,40,100,16,FALSE,225,20,,,,,,,,,,,,,,,,
Nissan,Ariya e-4ORCE 87kWh - 320 kW Nismo,2024,87,22.6,3,11,130,0,130,50,130,80,78,100,39,FALSE,385,22.6,,,,,,,,,,,,,,,,
Nissan,Townstar EV Passenger L2,2024,45,20.5,3,11,80,0,80,50,80,80,40,100,16,FALSE,220,20.5,,,,,,,,,,,,,,,,
Nissan,Ariya e-4ORCE 87kWh - 290 kW,2023,87,21.5,3,11,130,0,130,50,130,80,78,100,39,FALSE,405,21.5,,,,,,,,,,,,,,,,
Nissan,Leaf 24,2013,22,16.3,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Nissan,Leaf 30,2015,28,16.5,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Nissan,e-NV200,2014,22,21,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Nissan,Leaf,2018,39,16.6,3,39,39,0,39,50,39,80,23.4,100,39,FALSE,,,,,,,,,,,,,,,,,,
Nissan,e-NV200,2018,37,21.8,3,37,37,0,37,50,37,80,22.2,100,37,FALSE,,,,,,,,,,,,,,,,,,
Nissan,e+,2019,59,17.1,3,11,59,0,59,50,59,80,35.4,100,11,FALSE,,,,,,,,,,,,,,,,,,
Nissan,63kwh,2022,63,18.8,3,11,63,0,63,20,63,40,50,60,38,TRUE,,,80,25,100,11,,,,,,,,,,,,
Nissan,87kwh,2022,87,19.3,3,11,87,0,87,20,87,40,70,60,52,TRUE,,,80,35,100,11,,,,,,,,,,,,
Nissan,e-4orce,2022,87,21.5,3,11,87,0,87,20,87,40,70,60,52,TRUE,,,80,35,100,11,,,,,,,,,,,,
Nissan,e-4orce,2023,87,21.5,3,11,87,0,87,20,87,40,70,60,52,TRUE,,,80,35,100,11,,,,,,,,,,,,
Nissan,e+,2022,59,17.4,3,6.6,59,0,59,50,59,80,35.4,100,6.6,FALSE,,,,,,,,,,,,,,,,,,
Nissan,ev passenger,2023,45,20,3,11,45,0,45,50,45,80,27,100,11,FALSE,,,,,,,,,,,,,,,,,,
Omoda,E5,2024,61,17.7,3,11,80,0,80,50,80,80,48,100,24,FALSE,345,,,,,,,,,,,,,,,,,
ORA,Funky Cat GT,2023,59.3,18,3,11,69,0,69,50,69,80,41.4,100,20.7,FALSE,330,18,,,,,,,,,,,,,,,,
ORA,Funky Cat 48 kWh,2022,48,17.5,3,11,64,0,64,50,64,80,38.4,100,19.2,FALSE,260,17.5,,,,,,,,,,,,,,,,
ORA,Funky Cat 63 kWh,2023,63,17.4,3,11,69,0,69,50,69,80,41.4,100,20.7,FALSE,340,17.4,,,,,,,,,,,,,,,,
ORA,cat,2022,45.4,17.5,3,11,45.4,0,45.4,50,45.4,80,27.24,100,11,FALSE,,,,,,,,,,,,,,,,,,
ORA,cat,2023,59.3,17.4,3,11,59.3,0,59.3,50,59.3,80,35.58,100,11,FALSE,,,,,,,,,,,,,,,,,,
ORA,cat,2023,59.3,18,3,11,59.3,0,59.3,50,59.3,80,35.58,100,11,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,e-208,2021,46.3,16.2,3,7.4,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,285,,80,19,100,11,,,,,,,,,,,,
Peugeot,e-308,2023,50.8,16.9,3,11,50.8,0,50.8,20,50.8,40,41,60,30,TRUE,300,,80,20,100,11,,,,,,,,,,,,
Peugeot,Partner Tepee,2017,20.5,20.4,3,20.5,20.5,0,20.5,70,20.5,80,14.35,100,20.5,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,E-Expert,2020,75,27,3,11,100,0,96,30,100,35,75,55,78,FALSE,,,57,60,76,75,77,30,100,30,,,,,,,,
Peugeot,E-Traveller,2020,45,24.3,3,11,98,0,98,20,87,22,75,57,75,FALSE,,,59,50,65,50,67,45,73,45,74,25,84,25,85,12,100,12
Peugeot,E-Traveller,2020,45,24.3,3,7.4,98,0,98,20,87,22,75,57,75,FALSE,,,59,50,65,50,67,45,73,45,74,25,84,25,85,12,100,12
Peugeot,I-on,2010,14.5,12.9,1,3.6,50,0,47.5,75,50,100,3.6,,,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,Partner,2013,22.5,20.5,1,3.2,50,0,47.5,75,50,100,3.2,,,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,e-2008,2020,47.5,18,3,11,100,0,100,30,97,32,78,58,78,FALSE,,,59,60,66,60,68,55,78,55,80,27,90,27,100,11,,
Peugeot,e-2008,2023,46.3,17.1,3,11,101,0,95.9,75,101,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,e-2008,2020,47.5,18,1,7.4,100,0,100,30,97,32,78,58,78,FALSE,,,59,60,66,60,68,55,78,55,80,27,90,27,100,11,,
Peugeot,e-208,2020,45,16.1,3,11,100,0,100,30,97,32,78,58,78,FALSE,,,59,60,66,60,68,55,78,55,80,27,90,27,100,11,,
Peugeot,e-208,2023,46.3,16,3,11,101,0,95.9,75,101,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,e-208,2020,45,16.1,1,7.4,100,0,100,30,97,32,78,58,78,FALSE,,,59,60,66,60,68,55,78,55,80,27,90,27,100,11,,
Peugeot,e-3008,2024,73,19.7,3,11,160,0,152,75,160,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,e-3008,2024,98,19.4,3,11,160,0,152,75,160,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,e-Partner,2021,45,22.5,3,11,100,0,100,30,97,32,78,58,78,FALSE,,,59,60,66,60,68,55,78,55,80,27,90,27,100,11,,
Peugeot,e-3008 73 kWh,2023,73,19.2,3,11,160,0,160,50,160,80,80,100,32,FALSE,380,,,,,,,,,,,,,,,,,
Peugeot,e-2008 SUV,2021,46.3,17.1,3,11,101,0,101,20,101,40,81,60,61,TRUE,270,,80,40,100,11,,,,,,,,,,,,
Peugeot,e-2008 54 kWh,2023,50.8,16.9,3,11,100,0,100,50,100,80,60,100,30,FALSE,300,,,,,,,,,,,,,,,,,
Peugeot,e-5008 73 kWh,2024,73,19.7,3,11,160,0,160,50,160,80,80,100,32,FALSE,370,,,,,,,,,,,,,,,,,
Peugeot,e-5008 97 kWh Long Range,2024,96.9,20,3,11,160,0,160,50,160,80,96,100,48,FALSE,485,,,,,,,,,,,,,,,,,
Peugeot,e-208 51 kWh,2023,48.1,15.5,3,11,100,0,100,50,100,80,60,100,30,FALSE,310,,,,,,,,,,,,,,,,,
Peugeot,e-408 58 kWh,2024,58.2,15.5,3,11,120,0,120,50,120,80,60,100,24,FALSE,375,,,,,,,,,,,,,,,,,
Peugeot,e-308 SW,2023,50.8,16.9,3,11,100,0,100,50,100,80,60,100,30,FALSE,300,16.9,,,,,,,,,,,,,,,,
Peugeot,e-5008 73 kWh Dual Motor,2025,73,20.3,3,11,160,0,160,50,160,80,80,100,32,FALSE,360,20.3,,,,,,,,,,,,,,,,
