brand_name,brand_id,id,brand,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption/average_consumption,ac_charger/ports/0,ac_charger/usable_phases,ac_charger/max_power,dc_charger/ports/0,dc_charger/max_power,dc_charger/charging_curve/0/percentage,dc_charger/charging_curve/0/power,dc_charger/charging_curve/1/percentage,dc_charger/charging_curve/1/power,dc_charger/charging_curve/2/percentage,dc_charger/charging_curve/2/power,dc_charger/charging_curve/3/percentage,dc_charger/charging_curve/3/power,dc_charger/is_default_charging_curve,charging_voltage,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields/0,battery_size,range,consumption,dc_charger/charging_curve/4/percentage,dc_charger/charging_curve/4/power,dc_charger/charging_curve/5/percentage,dc_charger/charging_curve/5/power,_manually_fixed_fields/1,energy_consumption/range,ac_charger/ports/1,type,dc_charger/charging_curve/6/percentage,dc_charger/charging_curve/6/power,dc_charger/charging_curve/7/percentage,dc_charger/charging_curve/7/power,dc_charger/charging_curve/8/percentage,dc_charger/charging_curve/8/power,dc_charger/charging_curve/9/percentage,dc_charger/charging_curve/9/power,dc_charger/charging_curve/10/percentage,dc_charger/charging_curve/10/power,_model_hash,ac_charger/phases,nominal_battery_size,battery_type,dc_charger/ports/1,dc_charger/charging_curve/11/percentage,dc_charger/charging_curve/11/power,dc_charger/ports/2
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,7a148b48-4207-40b5-b207-aed3091efac2,Mercedes,EQS,car,580 4MATIC,2024.0,118.0,18.4,type2,3.0,11.0,ccs,200.0,0.0,200.0,50.0,200.0,80.0,120.0,100.0,60.0,False,400.0,,,,,,,,640.0,,,,,,,640.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,d4a2a219-e9f5-4858-b547-acc49679f439,Mercedes,EQS,car,SUV 450 4MATIC,2023.0,118.0,22.3,type2,3.0,11.0,ccs,200.0,0.0,200.0,50.0,200.0,80.0,120.0,100.0,60.0,False,400.0,,,,,,,,530.0,,,,,,,530.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,94766af6-063d-4516-9775-2246a3a01d1d,Mercedes,B 250e,car,,2015.0,28.0,18.7,type2,3.0,11.0,ccs,150.0,0.0,150.0,20.0,150.0,40.0,120.0,60.0,90.0,True,400.0,,,,,,,,150.0,,80.0,60.0,100.0,11.0,,150.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,7d3a2f16-c439-4093-9de6-4b03c5794b4a,Mercedes,EQV,car,300 Long,2024.0,90.0,28.6,type2,3.0,11.0,ccs,110.0,0.0,110.0,50.0,110.0,80.0,66.0,100.0,33.0,False,400.0,,,,,,,,315.0,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,12e04cfb-632a-4cf8-bb24-5abb08338bb5,Mercedes,EQB,car,300 4MATIC,2023.0,66.5,19.3,type2,3.0,11.0,ccs,112.0,0.0,112.0,50.0,112.0,80.0,67.2,100.0,33.6,False,400.0,,,,,,,,345.0,,,,,,,345.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,95e2738d-9030-435b-8c1b-bb4eb6b01152,Mercedes,EQS,car,SUV Maybach 680,2024.0,118.0,24.1,type2,3.0,11.0,ccs,200.0,0.0,200.0,50.0,200.0,80.0,120.0,100.0,60.0,False,400.0,,,,,,,,490.0,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,3c0bd61a-e37f-4cf3-bb5a-e4df78035395,Mercedes,EQB,car,350 4MATIC,2023.0,66.5,19.3,type2,3.0,11.0,ccs,112.0,0.0,112.0,50.0,112.0,80.0,67.2,100.0,33.6,False,400.0,,,,,,,,345.0,,,,,,,345.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,12607c6f-2b65-427c-b2e8-1bf637c08bd7,Mercedes,EQS,car,SUV 580 4MATIC,2023.0,118.0,22.3,type2,3.0,11.0,ccs,200.0,0.0,200.0,50.0,200.0,80.0,120.0,100.0,60.0,False,400.0,,,,,,,,530.0,,,,,,,530.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,dbd87e96-697f-4cf9-a2b8-1c3f57c54f8b,Mercedes,EQA,car,250,2023.0,66.5,16.8,type2,3.0,11.0,ccs,112.0,0.0,112.0,50.0,112.0,80.0,67.2,100.0,33.6,False,400.0,,,,,,,,395.0,,,,,,,395.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,590529f1-5b6d-43d8-bf1c-4bdeb8fcc488,Mercedes,EQS,car,350,2021.0,90.6,16.8,type2,3.0,11.0,ccs,173.0,0.0,173.0,50.0,173.0,80.0,103.8,100.0,51.9,False,400.0,,,,,,,,540.0,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,252bc870-b9cf-7729-362a-ffc48dc486f5,Mercedes,EQB,car,250,2022.0,66.5,18.3,type2,3.0,11.0,ccs,113.0,0.0,112.0,50.0,112.0,80.0,67.2,100.0,33.6,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,2bd6c024-17a0-4913-ad73-db3eb98b177a,Mercedes,EQE,car,300,2024.0,89.0,17.0,type2,3.0,11.0,ccs,170.0,0.0,161.5,50.0,170.0,80.0,85.0,100.0,34.0,True,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,3a5b6286-e757-434e-a73d-33c6f71c84de,Mercedes,EQE,car,350 4MATIC,2024.0,90.6,17.6,type2,3.0,11.0,ccs,173.0,0.0,173.0,30.0,173.0,60.0,155.7,80.0,86.5,True,400.0,,,,,,,,,,100.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,03257e23-bb58-47d8-8cf7-0556e90d7c07,Mercedes,400,car,4matic,2019.0,80.0,21.6,type2,3.0,11.0,ccs,80.0,0.0,80.0,30.0,80.0,60.0,56.0,80.0,32.0,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,a0bd5a2f-0283-4923-bee8-1879848149d3,Mercedes,250,car,,2021.0,66.5,18.5,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,05e6e7f8-9fa7-49de-aa43-e0ff02c7abbe,Mercedes,300 long,car,,2020.0,90.0,29.0,type2,3.0,11.0,ccs,90.0,0.0,90.0,20.0,90.0,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,e376f1bc-61bf-4c53-b9aa-a0c734aca504,Mercedes,300 extra-long,car,,2020.0,90.0,29.0,type2,3.0,11.0,ccs,90.0,0.0,90.0,20.0,90.0,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,8c082310-578a-4502-a7d3-8417c9786f38,Mercedes,400,car,4matic,2020.0,80.0,21.6,type2,3.0,11.0,ccs,80.0,0.0,80.0,30.0,80.0,60.0,56.0,80.0,32.0,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,c6642b67-79c9-433e-b953-c3876887aef5,Mercedes,450+,car,,2021.0,107.8,17.0,type2,3.0,11.0,ccs,107.8,0.0,107.8,20.0,107.8,40.0,86.0,60.0,65.0,True,400.0,,,,,,charging_curve,,,,80.0,43.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,ae6895f8-7fe1-463d-a43f-8988f641a27a,Mercedes,580,car,4matic,2021.0,107.8,18.1,type2,3.0,11.0,ccs,107.8,0.0,107.8,20.0,107.8,40.0,86.0,60.0,65.0,True,400.0,,,,,,charging_curve,,,,80.0,43.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,fb2d135c-d36b-4569-839a-817d7b34680b,Mercedes,350,car,4matic,2022.0,90.6,17.9,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-ovpkv9,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,213b923f-1751-494e-9061-8701ef476850,Mercedes,300,car,4matic,2021.0,66.5,19.0,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,a49ea1aa-c0a8-43b1-9a52-4069832f5997,Mercedes,350,car,4matic,2021.0,66.5,19.0,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,ecfd8cef-9c6d-4211-aab1-9cd7f8674bac,Mercedes,amg 53,car,4matic+,2022.0,90.6,19.9,type2,3.0,11.0,ccs,90.6,0.0,90.6,20.0,90.6,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,-2e231,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,9013dd03-0cb9-485a-b255-b7042298c075,Mercedes,350+,car,,2022.0,90.6,17.3,type2,3.0,11.0,ccs,90.6,0.0,90.6,20.0,90.6,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,c353518d-0bcf-4cad-ac71-043bb124808c,Mercedes,250 long,car,,2021.0,60.0,29.3,type2,3.0,11.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,54e200bd-6308-480f-b096-3b84b38e9a27,Mercedes,250 extra-long,car,,2021.0,60.0,29.3,type2,3.0,11.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,e05cfb30-1b7d-4788-823e-f2c90f5adf6e,Mercedes,300,car,4matic,2022.0,66.5,19.6,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,4481f790-0c16-490b-a0c9-c6002030d9c5,Mercedes,350,car,,2021.0,90.6,16.8,type2,3.0,11.0,ccs,90.6,0.0,90.6,20.0,90.6,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,78c1b443-2a75-43fc-9e00-444150fe505a,Mercedes,tourer long,car,41kwh,2019.0,35.0,29.2,type2,3.0,35.0,ccs,35.0,0.0,35.0,50.0,35.0,80.0,21.0,100.0,35.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,b6e48812-caa5-463a-ba6f-2c4dd4db8b9f,Mercedes,tourer extra-long,car,41kwh,2019.0,35.0,29.2,type2,3.0,35.0,ccs,35.0,0.0,35.0,50.0,35.0,80.0,21.0,100.0,35.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,8183f209-9b60-4ef0-ae5a-e858479e4b1c,Mercedes,tourer long,car,90kwh,2020.0,90.0,29.0,type2,3.0,11.0,ccs,90.0,0.0,90.0,20.0,90.0,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,1254839c-4552-4b45-9c6e-df78a85f833f,Mercedes,tourer extra-long,car,90kwh,2020.0,90.0,29.5,type2,3.0,11.0,ccs,90.0,0.0,90.0,20.0,90.0,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,bd9067e1-3f1d-44c5-9819-6e74cbf88df3,Mercedes,tourer long,car,60kwh,2022.0,60.0,28.6,type2,3.0,11.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,9e98b9fd-0ae9-4141-9477-b4fbbbd71116,Mercedes,tourer extra-long,car,60kwh,2022.0,60.0,29.3,type2,3.0,11.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,465614c8-b1ad-4f6f-9a8f-75bb525736dc,Mercedes,amg 43,car,4matic,2022.0,90.6,19.9,type2,3.0,11.0,ccs,90.6,0.0,90.6,20.0,90.6,40.0,72.0,60.0,54.0,True,400.0,,,,,,charging_curve,,,,80.0,36.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,abea9db4-0999-44c7-b320-5091af63cc18,Mercedes,250,car,,2022.0,66.5,16.8,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-lu0e3m,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,496cdb3c-1b54-4e54-8c54-bf2db78f4a1c,Mercedes,250+,car,,2022.0,70.5,17.2,type2,3.0,11.0,ccs,70.5,0.0,70.5,30.0,70.5,60.0,49.35,80.0,28.2,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-y4pezq,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,786de0ba-bd05-4ccf-83b7-a1ebc90ddffe,Mercedes,suv 450+,car,,2022.0,108.4,21.7,type2,3.0,11.0,ccs,108.4,0.0,108.4,30.0,108.4,60.0,75.88,80.0,43.36,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,wr9yz3,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,c06cac0c-d8b2-4adf-b2a4-3c373450c878,Mercedes,suv 450,car,4matic,2022.0,108.4,22.1,type2,3.0,11.0,ccs,108.4,0.0,108.4,30.0,108.4,60.0,75.88,80.0,43.36,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,s8u3eg,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,4768e132-a290-42f5-a50b-caae2e5cb23a,Mercedes,suv 580,car,4matic,2022.0,108.4,22.4,type2,3.0,11.0,ccs,108.4,0.0,108.4,30.0,108.4,60.0,75.88,80.0,43.36,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,bggifq,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,b8c6e510-766b-4f05-845b-d33c24f4b40f,Mercedes,450,car,4matic,2022.0,107.8,17.8,type2,3.0,11.0,ccs,107.8,0.0,107.8,30.0,107.8,60.0,75.46,80.0,43.12,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,deng07,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,470fde3a-f80f-45fd-970c-23ea27d84171,Mercedes,500,car,4matic,2022.0,107.8,18.3,type2,3.0,11.0,ccs,107.8,0.0,107.8,30.0,107.8,60.0,75.46,80.0,43.12,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-kbm0lv,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,24d3239e-4f0b-4177-835e-4ee7b8b0d343,Mercedes,300,car,,2022.0,89.0,17.3,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,ex9z02,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,9ca73e61-b139-4c4a-a530-417961f72cd4,Mercedes,350,car,,2022.0,89.0,17.5,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,8e7k8n,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,b01dfaf7-e106-4e32-831c-fa1a45b57dce,Mercedes,suv 350+,car,,2022.0,90.6,20.1,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,csfbim,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,941dd6c2-daee-418a-b2e8-09236f9bb4fe,Mercedes,suv 350,car,4matic,2022.0,89.0,20.9,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,r7x8i1,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,2303827e-7e61-4073-8575-e111f9dc193a,Mercedes,suv 500,car,4matic,2022.0,90.6,20.8,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,4eqxk0,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,f1b54619-1aad-4ef0-a6e6-183166744672,Mercedes,suv amg 43,car,4matic,2022.0,90.6,21.3,type2,3.0,22.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,22.0,,,,,,,,,,,,,,,,,bot0wd,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,0f497d45-6c2c-45be-8e30-d8806684f0b2,Mercedes,suv amg 53,car,4matic+,2023.0,90.6,21.6,type2,3.0,22.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,22.0,,,,,,,,,,,,,,,,,rapqse,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,07792012-57e7-4960-b898-2bc4a16b73b3,Mercedes,300,car,,2023.0,89.0,17.0,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,exalzl,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,4248b363-7d13-4e07-8fc2-d8b7a7ddfa13,Mercedes,350,car,,2023.0,89.0,17.3,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,8e8786,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,9f1de197-1707-4089-aef2-26bcfb41aa36,Mercedes,350,car,4matic,2023.0,89.0,17.5,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-h0x290,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,fee2b8ad-7b16-471e-84da-dfb9e26bc574,Mercedes,500,car,4matic,2023.0,90.6,17.9,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,vwet9v,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,07885a3d-249c-4320-88f8-407f7cd11d17,Mercedes,amg 43,car,4matic,2023.0,90.6,20.1,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,tmiuk8,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,1617dc37-af4b-4d9c-816b-98f56fe5803b,Mercedes,amg 53,car,4matic+,2023.0,90.6,20.1,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,enkb6,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,89666c9e-dab5-4f22-abac-beb0aa1c78d7,Mercedes,200 standard,car,,2023.0,45.0,20.0,type2,3.0,22.0,ccs,45.0,0.0,45.0,50.0,45.0,80.0,27.0,100.0,22.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,pwpdot,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,f70e0100-8c9e-4df2-bb1f-e6b143bb49b3,Mercedes,250,car,,2023.0,66.5,16.8,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-lcyrpf,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,2eaf83b3-23ad-401f-9ac7-6226ba1037d1,Mercedes,250+,car,,2023.0,70.5,17.0,type2,3.0,11.0,ccs,70.5,0.0,70.5,30.0,70.5,60.0,49.35,80.0,28.2,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-xnnslj,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,b4cc6307-3a3a-4760-81f1-07c8791c8b09,Mercedes,300,car,4matic,2023.0,66.5,19.3,type2,3.0,11.0,ccs,66.5,0.0,66.5,30.0,66.5,60.0,46.55,80.0,26.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-plxzmr,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,34233f8b-9855-44c3-a60e-489be4140642,Mercedes,350+,car,,2023.0,90.6,17.1,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-8q2g7b,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,79177de0-f825-447f-80e0-f6a2d1a46423,Mercedes,suv 300,car,,2023.0,89.0,20.2,type2,3.0,11.0,ccs,89.0,0.0,89.0,30.0,89.0,60.0,62.3,80.0,35.6,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,-tfdrz7,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,0e360fbf-ef63-4c5a-a615-961dbf23bf1b,Mercedes,450+,car,,2023.0,108.4,17.1,type2,3.0,11.0,ccs,108.4,0.0,108.4,30.0,108.4,60.0,75.88,80.0,43.36,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,53zlfo,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,8de85dfa-cb12-4e68-95e1-53772d322493,Mercedes,450,car,4matic,2023.0,108.4,17.8,type2,3.0,11.0,ccs,108.4,0.0,108.4,30.0,108.4,60.0,75.88,80.0,43.36,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,s31qyt,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,f6bafa49-7a99-4088-affa-01a7adde6be9,Mercedes,580,car,4matic,2023.0,108.4,18.4,type2,3.0,11.0,ccs,108.4,0.0,108.4,30.0,108.4,60.0,75.88,80.0,43.36,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,bao603,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,7e7388bc-d14a-48f4-8160-f95c28f6d843,Mercedes,suv 350+,car,,2023.0,96.0,20.2,type2,3.0,11.0,ccs,96.0,0.0,96.0,30.0,96.0,60.0,67.2,80.0,38.4,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,va1vl7,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,20f461e5-8fd1-4b05-ae6e-61643b335bee,Mercedes,suv 350,car,4matic,2023.0,90.6,20.8,type2,3.0,11.0,ccs,90.6,0.0,90.6,30.0,90.6,60.0,63.42,80.0,36.24,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,jltu6e,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,df67b334-304b-4771-9187-3ee93ba96ca3,Mercedes,suv 500,car,4matic,2023.0,96.0,21.1,type2,3.0,11.0,ccs,96.0,0.0,96.0,30.0,96.0,60.0,67.2,80.0,38.4,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,oe9xbx,,,,,,,
Mercedes,b2282fbe-f5d9-48d9-943f-a9b66ec51423,c5ae7311-cd35-4a15-ba30-8dbc6ae54fed,Mercedes,suv maybach 680,car,,2024.0,118.0,24.1,type2,3.0,22.0,ccs,118.0,0.0,118.0,30.0,118.0,60.0,82.6,80.0,47.2,False,400.0,,,,,,,,,,100.0,22.0,,,,,,,,,,,,,,,,,8t9f8h,,,,,,,
