#{"t_start": 1757184628.5442922, "env_id": "None"}
r,l,t
31.880329,13,474.861301
40.358424,7,475.490844
32.053129,13,476.515382
21.962769,17,477.805278
40.645816,6,478.378744
24.492409,16,479.663496
40.666839,8,480.371669
17.055169,19,481.804683
40.535113,6,482.38124
45.623479,5,482.899295
14.437809,20,484.421168
43.22585,5,484.903693
41.795729,9,485.659423
36.747049,12,486.638492
16.342238,18,488.066385
19.139649,19,489.572289
30.59269,11,490.490144
33.17009,10,491.329222
33.560265,11,492.250554
30.66425,12,493.229929
38.206039,8,493.939655
45.79745,6,494.519775
33.539439,11,495.435928
46.045879,5,495.943999
45.684054,4,496.38871
36.195063,11,497.330661
41.02637,7,497.978855
43.18653,6,498.622601
49.72312,2,498.968027
33.170519,10,499.815866
46.288676,6,500.418711
40.964808,10,501.321478
16.665238,19,502.799421
18.879345,17,504.148729
38.384719,8,504.876068
30.670279,11,506.594154
42.810544,6,507.177708
43.491719,5,507.676537
40.59481,6,508.227826
28.350559,13,509.265428
43.358919,6,509.860578
21.690038,19,511.361323
43.287039,6,511.929174
38.22209,9,512.831891
49.8378,1,513.078649
34.540049,12,514.046868
38.892356,9,514.820564
21.013719,15,515.98475
29.426169,14,517.096399
43.543799,5,517.58966
49.79736,1,517.812176
38.200879,8,518.516275
40.84081,6,519.069859
35.595544,8,519.7671
40.93913,7,520.400524
43.20993,6,520.970978
45.840079,5,521.47367
43.201119,6,522.044595
42.935513,5,522.549057
40.797799,6,523.109175
25.56993,14,524.218359
26.187387,14,525.316083
40.566239,7,525.956179
21.752016,17,527.237005
39.191339,12,528.199634
40.944919,6,528.753999
28.133856,12,529.710565
34.394129,12,530.680023
38.243334,7,531.328443
29.132838,14,532.487848
-36.83444,14,533.594773
-39.33444,15,534.777491
41.276025,8,535.477007
29.199289,15,536.65626
14.541009,20,538.149301
44.341196,8,538.843922
43.515559,7,539.487866
-49.345309,19,540.937773
-45.035323,15,542.093518
31.325202,13,543.183747
31.682631,12,544.135767
36.717682,10,544.963106
43.48941,6,545.53551
40.61649,8,546.33795
38.424559,8,547.05275
45.63853,5,547.549986
26.425809,16,548.798993
40.945519,6,549.338643
26.689849,17,550.736815
48.483079,3,551.09249
40.729959,8,551.795613
49.65396,1,552.030261
31.793023,11,552.940353
48.18337,3,553.290519
-36.83444,14,554.388893
25.64081,13,555.428746
24.382918,16,556.670351
-56.845309,22,558.397404
41.720659,9,559.155958
29.596169,13,560.182869
14.269878,20,561.690083
45.93453,4,562.107301
28.559526,13,563.157861
24.239209,16,564.415254
26.996009,15,565.590167
31.663529,14,566.727642
41.04913,6,567.300514
6.744409,24,569.121835
48.297239,4,569.558177
48.310879,3,569.926595
46.045999,5,570.423597
40.55477,7,571.060049
40.480203,6,571.63448
36.162966,10,572.540794
40.755239,7,573.216981
48.557759,4,573.649273
29.287449,14,574.757507
23.685248,16,576.107736
42.998824,5,576.615908
36.917238,11,577.535135
25.710359,13,578.587715
48.530239,3,578.9578
41.649689,9,579.737844
34.173489,13,580.832976
35.681039,8,581.523074
17.116755,19,582.967604
-37.340435,12,583.951287
26.690809,17,585.245656
43.398279,6,585.803112
43.409799,6,586.446873
34.041867,11,587.363658
49.52748,1,587.601557
43.406319,6,588.179867
28.420079,11,589.082794
41.038236,8,589.791376
45.71941,5,590.301192
11.326956,20,591.926386
48.401639,4,592.36386
45.92229,4,592.791677
45.791879,6,593.361445
40.857959,7,593.988251
29.142769,15,595.159819
35.866559,8,595.849743
-51.856943,20,597.339557
-3.082111,27,599.286549
33.477959,10,600.105131
36.732648,9,600.881016
43.503639,6,601.449205
45.866159,6,602.036557
32.101449,12,603.082105
48.491999,4,603.515137
28.520596,13,604.572124
45.93489,4,604.994697
25.63661,13,606.015385
26.507463,14,607.115956
49.61124,1,607.339568
33.399056,10,608.190185
45.894759,4,608.68072
38.35189,8,609.378086
31.77214,13,610.453157
40.73657,7,611.130996
11.681169,22,612.816799
33.520199,10,613.667982
-36.845309,14,614.831366
45.945319,5,615.340575
45.333719,6,615.935793
38.129119,8,616.654247
39.146209,10,617.50342
38.246239,8,618.211009
45.457184,4,618.659327
18.788316,17,619.999433
29.233998,14,621.116755
35.72697,9,621.891662
36.772329,11,622.813056
36.624369,11,623.798064
38.13169,8,624.492283
48.483479,4,624.981294
26.727049,17,626.361594
39.191665,8,627.078196
45.224233,5,627.585704
45.691399,5,628.094946
28.140399,12,629.081671
48.405959,4,629.526235
46.05037,5,630.030881
41.239038,9,630.832095
-31.845309,12,631.835998
29.362369,15,633.058593
48.536561,4,633.497418
35.735516,11,634.43167
38.329119,7,635.049576
23.934107,15,636.22587
45.384633,4,636.659828
16.847209,19,638.092442
48.38057,4,638.520297
13.558839,18,639.886996
45.656217,5,640.396429
13.840488,19,641.906361
19.527329,18,643.302033
36.706209,11,644.183139
49.90224,1,644.401408
29.473929,14,645.480856
34.360478,12,646.430497
43.491999,6,646.980822
35.58201,9,647.752244
39.582899,9,648.516365
38.337919,8,649.219649
48.466279,3,649.578035
5.93061,21,651.154868
49.50164,3,651.546551
36.683539,10,652.379629
45.584479,5,652.879197
39.020082,10,653.72524
33.08097,11,654.642803
49.75752,1,654.882519
24.358558,16,656.137523
-42.524453,14,657.26248
24.173569,16,658.539031
40.83161,7,659.200455
48.33505,3,659.609657
45.945039,4,660.027184
-0.732864,26,661.958687
29.210449,15,663.200494
35.989559,8,663.89802
48.344399,4,664.331496
36.04685,8,665.036757
-3.194031,28,667.105854
30.857919,10,667.93736
3.914229,24,669.760247
-31.845309,12,670.76907
48.467279,4,671.207076
-40.057826,13,672.283638
48.154399,3,672.631814
43.113279,6,673.193531
-34.939073,11,674.133583
-27.546957,8,674.841194
49.632,1,675.065756
38.230279,8,675.777637
38.09125,8,676.48982
26.870318,15,677.68092
38.220799,8,678.454528
-37.439073,12,679.448097
31.356236,12,680.542465
38.18801,9,681.33327
40.954785,8,682.057524
45.596359,5,682.572903
41.094145,9,683.371935
43.254999,6,683.94968
45.761639,6,684.551049
42.865446,7,685.216599
21.693169,18,686.633131
43.141239,6,687.205296
-32.428204,10,688.071939
34.434089,12,689.045373
43.476599,5,689.532571
33.818598,11,690.459955
40.684639,6,691.029378
45.483414,5,691.537747
43.448279,5,692.185003
45.888039,4,692.647054
47.599224,4,693.133874
31.663198,13,694.179451
40.893679,6,694.719434
43.066319,8,695.439703
36.702718,12,696.431099
31.717089,15,697.64261
48.151559,4,698.082242
38.23105,8,698.793237
47.924784,3,699.176743
49.0892,2,699.499084
36.779569,12,700.485028
44.730163,6,701.084693
36.660729,11,702.013094
41.790689,9,702.770205
39.601249,10,703.608148
41.919329,9,704.371051
29.185099,16,705.642039
41.741198,9,706.419236
43.610398,7,707.075944
-27.20195,9,707.869668
35.90157,9,708.627988
40.845039,8,709.347295
48.403399,3,709.702046
39.073303,9,710.459878
48.46369,3,710.832387
48.08841,5,711.395255
45.222603,5,711.916568
30.579679,11,712.828295
40.98149,7,713.462302
36.783049,12,714.452476
47.958574,4,714.89672
47.979793,3,715.26441
21.728289,17,716.570507
36.932089,12,717.543494
48.423319,3,717.903679
41.052319,6,718.454482
45.74073,4,718.866581
38.608899,10,719.767433
32.103009,12,720.750996
34.235009,12,721.743186
45.70381,5,722.253302
40.563399,8,723.030929
36.223636,10,723.898134
44.255032,6,724.476934
48.207559,3,724.835264
34.289289,13,725.95339
48.341599,3,726.319146
48.240639,5,726.825734
40.93865,7,727.4648
36.938409,11,728.377042
48.13881,5,728.885071
38.768147,9,729.689865
49.69784,1,729.928399
44.392849,9,730.715612
21.678209,19,732.226244
40.708759,6,732.798138
43.19741,5,733.298853
45.81265,5,733.799498
43.143159,6,734.367439
45.695985,7,735.042538
45.77757,4,735.482605
31.625019,13,736.529035
40.791119,7,737.169669
41.013719,7,737.817348
44.206038,8,738.536625
48.025654,3,738.89784
-29.939073,9,739.703669
35.86881,9,740.492474
43.507479,6,741.077508
44.407259,8,741.84718
34.127129,12,742.917955
45.575193,4,743.355663
-24.928204,7,744.006325
43.317399,6,744.57023
45.803599,5,745.085572
40.95077,7,745.726904
48.419719,3,746.094205
48.21185,4,746.517765
38.364319,8,747.218737
42.069499,9,748.001698
44.588899,7,748.63439
49.54716,1,748.860989
45.717977,5,749.369748
47.012758,7,749.996585
35.87129,8,750.689079
43.498319,5,751.174205
43.19901,6,751.735308
39.510289,10,752.598927
30.286393,11,753.526261
41.620409,9,754.30176
26.843369,15,755.475987
34.489118,12,756.462883
36.710329,12,757.438374
-49.345309,19,758.974443
45.58813,5,759.473961
48.42821,4,759.914876
48.082344,3,760.286741
43.097479,7,760.933017
48.46793,4,761.381907
45.589719,4,761.813789
43.814328,7,762.471578
33.07649,10,763.326344
40.64957,7,763.966445
42.068009,9,764.733173
49.90356,1,764.962122
49.99344,1,765.196393
35.835639,9,765.985542
48.05629,3,766.355876
43.40445,6,766.923953
41.017239,8,767.647944
38.484199,8,768.374146
49.61432,1,768.618385
45.619599,4,769.048795
40.66829,7,769.754926
38.18941,8,770.461335
35.764599,9,771.235745
26.5595,15,772.445554
26.434158,14,773.576891
38.560916,9,774.369116
41.849659,9,775.140247
40.99717,6,775.688893
46.002479,6,776.275722
48.409679,4,776.735493
-34.939073,11,777.75133
-39.33444,15,778.940823
48.190919,4,779.372629
37.105289,10,780.235342
43.264999,7,780.882342
38.193323,7,781.533735
26.647049,15,782.758619
31.385499,13,783.804757
48.130679,4,784.239831
48.052016,4,784.677075
48.095953,3,785.04347
47.790694,4,785.504057
35.835119,8,786.209596
45.858679,5,786.705838
43.49685,6,787.275298
48.45001,3,787.638609
34.050343,12,788.626455
38.38417,8,789.34048
48.468919,3,789.712021
35.77089,9,790.486758
48.47533,3,790.85568
28.390079,11,791.762833
35.787039,9,792.607416
45.661439,6,793.206032
31.995089,14,794.332346
45.949759,5,794.84041
45.633279,4,795.268509
44.207676,6,795.83857
45.607159,5,796.342349
48.436399,3,796.708504
26.204838,14,797.830448
44.364049,9,798.702981
45.745639,5,799.218345
40.909439,7,799.868135
48.528119,4,800.31407
36.649969,12,801.316693
43.194159,6,801.906139
39.541969,10,802.765391
-44.928204,15,803.977158
48.42125,4,804.420324
45.62065,5,804.921595
-35.167334,12,805.940942
41.819129,9,806.714593
33.301993,9,807.479868
35.96805,9,808.252372
34.343198,12,809.33009
30.81565,11,810.248782
43.509639,6,810.824104
48.47093,4,811.26561
46.476882,7,811.913404
44.213676,6,812.575123
45.503384,5,813.105879
48.335216,4,813.561149
43.13769,6,814.128291
48.408319,3,814.486858
-26.845309,10,815.328526
38.569076,9,816.101438
48.552199,3,816.461452
40.807439,7,817.09763
38.43777,7,817.727089
49.6706,1,817.95149
43.415319,6,818.526349
43.111599,6,819.095196
49.83264,1,819.331625
-34.33444,13,820.394692
45.86221,5,820.888857
-39.345309,15,822.102083
43.154546,6,822.668092
-41.83444,16,823.963105
38.305599,7,824.573733
36.277345,10,825.428104
45.77425,5,825.988555
45.603923,4,826.426956
45.995079,4,826.843656
45.97849,5,827.329649
-34.33444,13,828.391212
49.8024,1,828.620456
31.709729,14,829.754159
48.112923,3,830.133844
39.549769,10,830.982273
45.631959,4,831.402778
48.260479,3,831.74993
43.490679,6,832.29803
36.661438,12,833.28774
49.56108,1,833.521716
45.56689,5,834.021433
43.204079,5,834.522354
-39.928204,13,835.571204
40.893239,7,836.208411
40.61585,7,836.853821
43.23081,6,837.426635
45.986359,5,837.936974
