#{"t_start": 1756830152.9279933, "env_id": "None"}
r,l,t
40.706713,60,236.955368
56.993895,60,237.216381
77.907485,60,237.487138
66.820326,44,237.723244
108.012994,60,238.003381
92.173913,60,238.290482
57.320232,10,238.44777
76.002041,60,238.72784
35.24287,60,238.990038
64.832704,12,239.142279
68.545192,60,239.398476
89.300725,60,239.66225
97.937175,36,239.880623
62.638835,17,240.043113
70.309433,60,240.335116
3.835234,60,240.624528
71.128758,60,240.890372
105.299717,60,241.182532
70.973913,60,241.453802
91.206446,60,241.733516
53.319794,3,241.869589
94.532781,31,242.073627
106.277031,47,242.301881
29.884492,60,242.578282
86.054971,41,242.804244
48.147906,60,243.286858
67.341721,60,243.562926
102.668791,60,243.819732
88.695652,60,244.080466
97.747383,50,244.314921
107.176201,36,244.524286
49.270632,60,244.7906
73.840941,60,245.095301
91.091131,46,245.334925
102.05429,60,245.614714
85.558167,60,245.89037
82.287317,60,246.199195
62.251208,60,246.529269
56.965975,60,246.850398
112.621578,60,247.139409
82.518719,60,247.359135
64.778816,60,247.662555
59.527532,60,247.909197
59.466341,60,248.184516
60.999732,60,248.448979
49.567184,60,248.726221
56.993895,60,248.990315
72.426593,60,249.269861
64.783515,60,249.578552
92.316984,60,249.908199
63.47182,60,250.215871
48.368249,60,250.529261
96.10984,28,250.75203
20.692572,60,251.013322
82.896772,22,251.172902
76.780586,60,251.436852
80.980237,60,251.756813
50.605652,60,252.052126
80.55243,60,252.319623
72.812226,60,252.57828
92.706576,60,252.860878
96.965922,60,253.292953
48.926368,60,253.537566
59.940793,60,253.802058
93.395537,60,254.061072
65.394887,60,254.327097
55.006372,60,254.582972
55.339366,60,254.840603
81.147274,60,255.08587
69.959736,60,255.315315
46.335694,60,255.562165
100.512189,60,255.815845
87.321494,60,256.07801
80.837016,60,256.314593
49.137024,60,256.600746
89.955785,60,256.86262
89.086534,60,257.135082
55.133442,60,257.385431
91.391304,36,257.58146
57.061097,60,257.833475
98.688365,60,258.093134
30.061788,60,258.351377
105.993898,60,258.632621
38.136516,60,258.916795
29.348026,60,259.220378
98.379331,44,259.446749
78.347826,60,259.720251
109.096564,59,259.970328
64.86631,60,260.239266
115.442206,60,260.487321
78.1454,29,260.645832
82.57661,60,260.923804
50.597053,60,261.198332
48.224274,60,261.471156
98.361037,60,261.741692
102.6698,60,262.000079
66.101906,60,262.464589
93.283644,60,262.759331
51.186612,60,263.087736
66.996511,60,263.381039
60.437215,60,263.64321
98.117647,30,263.833727
42.016588,60,264.09512
94.079242,54,264.327807
57.099273,10,264.460799
59.143277,60,264.687129
67.82164,60,264.920022
9.798118,60,265.166496
85.550914,60,265.400996
110.413312,60,265.616839
62.400586,20,265.756942
100.980642,60,265.996281
68.598083,60,266.243837
71.775472,60,266.518596
41.039186,60,266.768007
56.102244,60,266.981354
71.804845,60,267.214519
98.371553,60,267.452899
58.596564,60,267.658081
53.374743,60,267.876162
131.802263,40,268.076646
52.284936,60,268.311469
97.192547,60,268.532348
112.495389,60,268.762156
62.17938,60,268.971222
116.434783,60,269.183889
58.898552,60,269.394245
74.609199,60,269.595556
102.020908,60,269.806307
110.879795,60,270.020514
77.607954,34,270.175231
99.758963,60,270.395363
58.192278,60,270.650844
86.695652,60,271.128894
46.206023,60,271.391086
75.079554,60,271.635632
72.062501,60,271.876086
101.622676,60,272.128458
96.499776,52,272.344424
108.07221,60,272.586892
72.532904,60,272.829405
59.605101,60,273.060805
65.830439,60,273.286343
84.768086,60,273.563977
44.609898,60,273.840297
64.249709,60,274.069481
44.108049,60,274.300773
79.600105,60,274.554638
81.909415,60,274.817204
66.915706,60,275.11087
81.448161,60,275.412036
41.562248,60,275.710289
65.336762,60,276.01681
65.541635,60,276.347057
98.956461,60,276.682743
58.812226,60,277.001969
72.356564,60,277.295211
75.877038,60,277.56573
99.402834,60,277.845291
45.732111,60,278.123045
53.096954,60,278.400019
60.461604,17,278.574637
74.649842,52,278.808037
60.830711,60,279.077238
90.536927,48,279.304648
66.354193,33,279.50751
81.595908,60,279.776701
61.713124,60,280.033653
63.091621,60,280.2925
85.944947,31,280.463163
66.956522,60,280.887259
115.16165,60,281.154064
62.949778,60,281.419935
55.585015,60,281.706795
13.915735,60,281.987482
61.581809,60,282.26756
77.446896,60,282.555914
115.923648,50,282.764833
99.04161,60,283.036704
76.780586,60,283.292417
56.136732,60,283.547551
39.874698,60,283.775701
63.188179,60,284.025081
59.220779,60,284.27089
45.620458,60,284.497414
87.773047,60,284.755343
89.330496,60,284.98651
98.26274,60,285.227453
-7.508359,60,285.478355
79.446448,60,285.693257
62.704709,17,285.852579
66.536053,60,286.09444
22.974743,60,286.304689
80.0,60,286.524247
62.360643,60,286.767725
99.217391,60,287.035325
91.123188,60,287.244933
65.012699,60,287.47799
69.261048,60,287.713083
103.948907,60,287.970606
100.419437,60,288.208186
80.385199,60,288.465573
49.132867,60,288.755861
112.971867,60,289.04113
125.168222,50,289.276366
82.799196,38,289.664895
73.569865,60,289.894444
82.437349,33,290.070607
41.538294,60,290.297127
84.076655,60,290.538429
68.515014,60,290.762988
12.792063,60,291.009965
62.808859,60,291.248529
56.421982,60,291.505188
98.783564,60,291.754601
71.200828,17,291.888901
122.621904,60,292.142989
39.212226,60,292.379577
84.441933,48,292.596532
48.083755,60,292.814275
66.956522,60,293.0476
59.644726,60,293.280032
55.68046,60,293.539501
94.239682,31,293.713781
63.685733,60,293.971404
70.47887,60,294.247452
53.843006,60,294.503929
113.884756,60,294.768468
